"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
20494831	10.89791	11.22561	46.84887	47.13652	104.3003	106.3761	0.2549173	0.2522862	2.126923	43.58818	36.19646	36.40696	54.70428	55.13244	18.72063	17.81533	10.68657	10.19363	10.95232	10.45651	10.51836	9.838713	2.311091	1.857068	181.1996	182.0904	2.132263	2.126601	1.127743	0.3884753	3.297982	3.299297	1.691909	1.729303	1.052173	1.164059	1.088007	1.43546	1.447906	0.9691199	0.3392684	0.3528805	1.807439	1.898096	2.071085	1.620596	1.638655	6.246161	6.343412	5.740912	5.838957	6.206503	6.296422	1.078385	1.335961	1.645346	1.391414	0.9973985	0.6488307	0.7327282	0.8694669	0.7632995	0.9126496	1.005351	0.9600171	1.186386	4.737052	4.731151	3.360296	3.382702	5.912484	5.872618	2.81274	1.542199	44.59427	46.00547	1.426192	0.196323	0.193106	0.4246166	0.4328317	0.3271473	0.1886437	0.3223213	"2"
20495027	15.2538	15.2538	55.20242	55.20242	112.9214	112.9214	0.37	0.37	3.457295	0	23.77	23.77	54.97503	54.97503	13.23041	13.23041	6.189751	6.189751	6.400262	6.400262	5.487903	5.487903	-2.260165	-2.260165	167.64	167.64	2.058614	2.058614	0.8812437	0.07538573	3.613886	3.613886	2.218788	2.218788	1.751056	1.751056	1.179095	1.687712	1.687712	1.494542	0.9631743	0.9631743	0	0	0	0.6981347	0.6981347	6.720387	6.720387	6.185309	6.185309	6.592155	6.592155	0.1897936	0.2191355	0.5247285	0.6590732	0.306013	0.1319051	0.2851789	0.1897936	0.1629688	0.3126186	0.6413274	0.3534698	0.4363176	5.033049	5.033049	4.582412	4.582412	6.117682	6.117682	0.8812437	0.07538573	53.12079	53.12079	1.500477	0.1264595	0.1264595	0.5626473	0.5626473	0.1744448	0.09377153	0.1744448	"5"
20495029	15.2538	15.2538	54.95195	54.95195	112.9214	112.9214	0.3612378	0.3612378	3.457295	0	24.13911	24.13911	54.97503	54.97503	13.18783	13.18783	6.190776	6.190776	6.401385	6.401385	5.441687	5.441687	-2.309897	-2.309897	167.7982	167.7982	2.058614	2.058614	1.690243	0.3074847	3.614369	3.614369	2.218788	2.218788	1.751056	1.751056	1.179095	1.687712	1.687712	1.494542	0.9577202	0.9577202	0	0	0	0.7043595	0.7043595	6.720253	6.720253	6.185143	6.185143	6.595727	6.595727	0.5025918	0.5567546	1.155308	1.416096	0.8837675	0.4127717	0.2993636	0.5211719	0.4681269	0.7884574	1.249615	0.8342126	0.9403978	5.033049	5.033049	4.667497	4.667497	6.231664	6.231664	1.690243	0.3074847	53.21705	53.21705	1.500477	0.1264595	0.1264595	0.5626473	0.5626473	0.1744448	0.06865399	0.1744448	"5"
20495033	15.07841	15.07841	53.11843	53.11843	121.6651	121.6651	0.1489098	0.1489098	3.495958	81.11086	35.41409	35.41409	59.34077	59.34077	13.76824	13.76824	6.565957	6.565957	6.812805	6.812805	5.798159	5.798159	-2.177459	-2.177459	179.746	179.746	1.851734	1.851734	1.593573	0.4182497	3.606366	3.606366	2.014043	2.014043	1.651689	1.651689	1.322936	1.453083	1.453083	1.503179	0.2911887	0.2911887	0	0	4.40807	1.321659	1.321659	6.661584	6.661584	6.123003	6.123003	6.530196	6.530196	0.6184236	0.7902739	1.248468	1.191191	0.4593218	0.2053868	0.1731126	0.2319051	0.1501427	0.5223589	1.03176	0.7997569	0.7457396	5.033049	5.033049	4.189707	4.189707	6.057873	6.057873	1.593573	0.4182497	52.35039	52.35039	1.659648	0.1355655	0.1355655	0.5067049	0.5067049	0.1850729	0.1468511	0.1850729	"5"
20495035	15.16439	15.22158	54.59931	54.92943	117.3786	114.5274	0.2059861	0.2810859	3.464397	8.246943	31.25978	28.99639	57.20051	55.77694	13.77702	13.40459	6.517205	6.336816	6.755436	6.558299	5.833745	5.542622	-2.110761	-2.322762	175.4082	173.1514	1.9585	2.023684	1.278709	0.4069307	3.609067	3.61066	2.119653	2.184188	1.701637	1.733529	1.255	1.574981	1.64854	1.498954	0.5794184	0.7151443	0	0	3.017711	1.139848	1.029145	6.680812	6.706675	6.130573	6.160385	6.541819	6.574401	1.206869	1.420937	2.143472	2.409285	1.586783	0.8428595	0.6360476	0.8850064	0.8171332	1.390535	1.967811	1.617604	1.6726	5.033049	5.033049	4.779123	4.744038	6.061522	6.138224	2.677124	1.137673	52.27224	52.8265	1.530955	0.1311804	0.1281806	0.5348618	0.5527964	0.179941	0.145006	0.176445	"5"
20495037	14.98965	14.98965	57.19364	57.19364	119.1624	119.1624	0.2178126	0.2178126	3.489908	32.78963	36.12041	36.12041	58.67773	58.67773	12.86625	12.86625	5.925611	5.925611	6.109979	6.109979	5.133704	5.133704	-2.607403	-2.607403	179.6293	179.6293	1.907316	1.907316	1.148005	0.5625258	3.272286	3.272286	2.104414	2.104414	1.409116	1.409116	1.2546	1.496777	1.496777	1.501832	0.4059501	0.4059501	0	0	3.520154	1.338034	1.338034	6.816847	6.816847	6.241137	6.241137	6.609778	6.609778	0.3008451	0.3271431	0.6805684	0.8662598	0.5538851	0.2445136	0.1688985	0.2646693	0.2118804	0.4226499	0.8497235	0.4940863	0.6205765	5.033049	5.033049	4.779123	4.779123	5.919213	5.919213	1.148005	0.5625258	53.47131	53.47131	1.583172	0.1407016	0.1407016	0.5153381	0.5153381	0.1636911	0.2660929	0.1636911	"5"
20495039	15.06343	15.06343	51.31253	51.31253	122.4119	122.4119	0.2787575	0.2787575	3.49926	80.95496	32.70732	32.70732	59.71365	59.71365	14.23985	14.23985	6.912319	6.912319	7.176681	7.176681	6.140569	6.140569	-1.965484	-1.965484	177.7697	177.7697	1.831909	1.831909	0.9778373	0.3603283	3.607598	3.607598	1.994447	1.994447	1.642726	1.642726	1.334314	1.430238	1.430238	1.503913	0.4351732	0.4351732	0	0	4.40617	1.242898	1.242898	6.623942	6.623942	6.088828	6.088828	6.50788	6.50788	0.3646431	0.4749912	0.7705711	0.5181984	0.3859424	0.2191355	0.1873091	0.1638181	0.0861777	0.2350721	0.5861186	0.4414755	0.3974329	5.033049	5.033049	4.779123	4.779123	6.136591	6.136591	0.9778373	0.3603283	51.76565	51.76565	1.67254	0.1363151	0.1363151	0.5016378	0.5016378	0.1859524	0.1123387	0.1859524	"5"
20495041	14.69824	14.69208	57.48635	57.4303	126.1996	126.3277	0.1472854	0.1452986	3.527146	94.06859	31.0428	30.42827	62.82559	62.90473	12.14823	11.90732	5.260309	5.18992	5.415333	5.340314	4.613783	4.451631	-2.92481	-3.008421	182.5966	182.6293	1.704217	1.700047	2.684645	0.9855929	3.137938	3.134352	1.956053	1.953332	0.8199949	0.8017344	1.334683	1.227798	1.221922	1.509938	0.1715054	0.1659469	0	0	4.546439	2.291031	2.336569	6.910856	6.923294	6.458181	6.481103	6.735371	6.758959	1.255901	0.9850702	1.592902	2.284217	2.285032	1.911467	1.773256	2.148618	2.023268	2.236125	2.320425	1.782719	2.245803	4.917136	4.907136	4.779123	4.779123	5.801583	5.784269	2.799194	1.087079	54.37452	54.72612	1.674357	0.1548864	0.1551745	0.4565673	0.4553707	0.1516237	0.2221694	0.151265	"5"
20495043	14.96764	14.74273	57	57.58051	124.8394	126.5612	0.1807129	0.1580873	3.52618	100	39.2437	33.90317	61.12448	62.78775	13.24633	12.55451	5.994279	5.667023	6.172737	5.834287	5.384433	4.926369	-2.483249	-2.705215	182.88	182.88	1.761412	1.696898	1.177824	0.4063314	3.155297	3.138198	1.938809	1.934202	1.522658	1.002211	1.361434	1.340456	1.228569	1.506673	0.1906204	0.1628154	0	0	4.615121	1.458615	2.108552	6.833589	6.87146	6.290877	6.373872	6.612346	6.679236	0.761273	0.6486727	1.221125	1.726687	1.559197	1.045563	0.8219801	1.22024	1.115142	1.390286	1.714698	1.187843	1.476364	5.033049	4.953407	4.779123	4.779123	5.83144	5.807476	2.128958	0.9500349	52.8088	53.89295	1.690658	0.1412675	0.1526627	0.4818917	0.4572414	0.1829826	0.162746	0.1597405	"5"
20495045	15.02327	14.5795	54	54	124.4135	122.7005	0.1	0.1053018	3.330752	94.3433	38.34348	37.97652	60.71305	61.24678	14.70251	14.47614	7.152146	7.131169	7.410413	7.378104	6.509325	6.410574	-1.686784	-1.659717	182.88	182.88	1.776748	1.756993	2.013676	0.5060944	3.603958	3.59995	1.939946	1.909002	1.6183	1.571377	1.364186	1.366303	1.337923	1.505878	0.02048753	0.02560075	0	1.895624	4.615121	1.439745	1.480075	6.567714	6.574333	6.069545	6.081241	6.506761	6.517217	1.712536	1.978516	2.546237	2.169511	1.160961	0.5766134	0.549854	0.7246458	0.6471032	1.668273	2.012366	1.914272	1.731302	5.033049	5.033049	4.779123	4.70701	5.954009	5.919635	2.969789	1.194044	51.58647	51.984	1.684125	0.138304	0.1368336	0.4877971	0.4803612	0.1882897	0.1220962	0.1890085	"5"
20495047	14.96013	14.96013	57	57	124.8969	124.8969	0.181361	0.181361	3.512178	100	39.61601	39.61601	61.18001	61.18001	13.33222	13.33222	5.993783	5.993783	6.172212	6.172212	5.403307	5.403307	-2.530249	-2.530249	182.88	182.88	1.759324	1.759324	1.808043	0.5542873	3.155297	3.155297	1.938656	1.938656	1.509019	1.509019	1.361062	1.336915	1.336915	1.50678	0.1906204	0.1906204	0	0	4.615121	1.458615	1.458615	6.833746	6.833746	6.291258	6.291258	6.627358	6.627358	0.6151856	0.7405078	1.313186	1.555404	0.9551268	0.4510756	0.3307416	0.539996	0.5670169	0.9400073	1.378514	0.9616464	1.052219	5.033049	5.033049	4.779123	4.779123	5.950832	5.950832	1.808043	0.5542873	52.90617	52.90617	1.703037	0.1416627	0.1416627	0.4810892	0.4810892	0.1822545	0.2006319	0.1822545	"5"
20495049	15.17494	15.17494	54.78744	54.78744	116.8525	116.8525	0.1034557	0.1034557	3.474678	33.44984	38.09855	38.09855	56.93784	56.93784	14.17568	14.17568	6.778839	6.778839	7.004365	7.004365	6.045039	6.045039	-2.091349	-2.091349	182.88	182.88	1.970852	1.970852	2.701697	1.006534	3.600551	3.600551	2.131878	2.131878	1.707598	1.707598	1.246336	1.588967	1.588967	1.498434	0.0246743	0.0246743	0	0	3.539504	1.474142	1.474142	6.709081	6.709081	6.156838	6.156838	6.565216	6.565216	1.471325	1.723837	2.316685	2.400619	1.347294	0.6815805	0.5567546	0.662688	0.560758	1.396492	1.952886	1.740466	1.665818	5.033049	5.033049	4.779123	4.779123	5.982766	5.982766	2.701697	1.006534	51.91007	51.91007	1.574032	0.1306321	0.1306321	0.5382159	0.5382159	0.1793011	0.1651693	0.1793011	"5"
20495051	15.02327	14.87059	53.58879	53.58935	124.4135	123.8242	0.1343041	0.1103939	3.44709	98.0538	35.99947	37.53203	60.71305	60.89668	14.79783	14.57205	7.165969	7.108499	7.42102	7.365557	6.423292	6.391312	-1.957802	-1.794936	182.8653	182.7894	1.776748	1.769995	2.501919	0.7379771	3.57488	3.595539	1.939946	1.929407	1.6183	1.602403	1.364186	1.366303	1.356629	1.505878	0.0575079	0.04030686	0	1.080517	4.615121	1.697818	1.520168	6.605955	6.5811	6.076696	6.072516	6.509271	6.510933	2.757412	3.049557	3.60897	3.148024	2.067369	1.19725	1.147085	1.35995	1.129788	2.498399	2.855608	2.929112	2.667159	5.033049	5.033049	4.779123	4.737997	5.940429	5.963802	4.002511	1.99451	51.22503	51.66741	1.698911	0.138304	0.1377999	0.4877971	0.4852516	0.1882897	0.1104477	0.1885373	"5"
20495053	15.02327	15.02049	54.11294	54.07103	124.4135	124.4028	0.1265263	0.1281881	3.506999	99.17259	36.67603	36.61855	60.71305	60.7164	14.73992	14.4612	7.163392	7.15071	7.379764	7.345961	6.441811	6.318797	-1.860436	-1.827519	182.88	182.88	1.776748	1.776625	2.921634	1.187478	3.582697	3.582281	1.939946	1.939755	1.6183	1.618012	1.364186	1.366303	1.366127	1.505878	0.04689375	0.0474622	0	0.6028987	4.615121	1.635652	1.639091	6.586878	6.574804	6.090143	6.097396	6.505697	6.529612	2.300583	2.611906	3.192655	2.841765	1.765758	0.9669838	0.9025974	1.111858	1.012691	2.221483	2.524047	2.506016	2.312832	5.033049	5.033049	4.763118	4.729094	5.924546	5.919135	3.599198	1.920299	51.46847	51.98543	1.706476	0.138304	0.1382948	0.4877971	0.4877508	0.1882897	0.1062101	0.1882942	"5"
20495057	15.04115	15.10369	55.55222	55.56167	123.5225	120.4048	0.1403537	0.1256555	3.490385	71.38115	35.12002	36.18909	60.26814	58.71148	14.90363	14.59151	7.237423	7.084257	7.434891	7.28969	6.475405	6.327265	-1.958276	-1.942558	182.88	182.88	1.801681	1.884326	2.315995	0.8688636	3.562419	3.576355	1.964576	2.046269	1.629247	1.666636	1.350998	1.395271	1.490491	1.505004	0.07051447	0.05415478	0	0	4.560389	1.789403	1.686669	6.676155	6.693831	6.16681	6.175692	6.565868	6.578041	1.73254	1.975608	2.461126	2.166994	1.148037	0.5687171	0.51641	0.6092219	0.4953058	1.311301	1.886767	1.854265	1.656512	5.033049	5.033049	4.779123	4.779123	5.87506	5.913153	2.73232	1.14772	50.95587	51.37117	1.637659	0.1374221	0.134291	0.4940065	0.5151434	0.1872528	0.1950909	0.1835789	"5"
20495059	15.02327	15.02327	58	58	124.4135	124.4135	0.2333899	0.2333899	3.508111	100	33.49133	33.49133	60.71305	60.71305	14.77703	14.77703	6.983991	6.983991	7.152584	7.152584	6.202864	6.202864	-2.376442	-2.376442	182.88	182.88	1.776748	1.776748	1.966945	0.8767596	3.526861	3.526861	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.794641	6.794641	6.421807	6.421807	6.743989	6.743989	1.182953	1.35918	1.787417	1.632959	0.7390761	0.3350426	0.3045392	0.5982869	0.577175	1.062985	1.406342	1.291159	1.199664	5.033049	5.033049	4.779123	4.779123	6.01344	6.01344	1.966945	0.8767596	50.97799	50.97799	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2056242	0.1882897	"5"
20495063	15.02327	15.02327	57	56.37714	124.4135	124.4135	0.1029462	0.102338	3.508111	100	37.59899	37.84158	60.71305	60.71305	16.72828	15.67476	7.891531	7.529484	8.019056	7.691271	7.756191	6.99394	-1.224476	-1.693592	182.88	182.88	1.776748	1.776748	0.7747272	0.2690343	3.596147	3.599033	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.02934967	0.02667208	0	0	4.615121	1.516746	1.489052	6.643893	6.67242	6.153559	6.175234	6.540783	6.570125	1.812052	2.054508	2.293343	1.654985	0.7570605	0.3499524	0.3798054	0.4749912	0.3177262	0.7104958	1.463487	1.734483	1.427436	5.033049	5.033049	4.779123	4.779123	6.103312	5.927771	2.583039	1.167236	48.53106	49.88163	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1252706	0.1882897	"5"
20495065	15.02327	15.08442	56.48147	54.69289	124.4135	119.8268	0.1594751	0.1939925	3.476872	60.53024	36.37447	33.46355	60.71305	58.51253	16.62811	14.33993	7.951991	6.876798	8.068443	7.097878	7.648962	6.184614	-1.334441	-1.975734	181.3555	178.5877	1.776748	1.895028	2.035072	0.8061633	3.55998	3.593395	1.939946	2.056214	1.6183	1.669316	1.364186	1.366303	1.502443	1.505878	0.07593087	0.3945876	0	0.379944	4.615121	1.708676	1.39948	6.625436	6.656387	6.13463	6.122922	6.533186	6.539673	4.338075	4.644218	5.238259	5.277849	4.356581	3.118569	2.775335	2.970927	2.836561	4.121635	4.384461	4.56918	4.399953	5.033049	5.033049	4.779123	4.749124	5.923911	6.019648	5.673109	3.846635	48.70423	51.78349	1.627917	0.138304	0.1337177	0.4877971	0.5177899	0.1882897	0.08899073	0.1830695	"4"
20495067	15.02327	15.02327	55.98967	55.98967	124.4135	124.4135	0.1191815	0.1191815	3.508111	100	36.08755	36.08755	60.71305	60.71305	15.97103	15.97103	7.686816	7.686816	7.84585	7.84585	7.217026	7.217026	-1.540446	-1.540446	182.88	182.88	1.776748	1.776748	1.677881	0.522774	3.574315	3.574315	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.05692643	0.05692643	0	0	4.615121	1.70248	1.70248	6.558042	6.558042	6.049004	6.049004	6.506841	6.506841	1.070556	1.179578	1.157824	0.6004835	0.465619	0.2745968	0.1204462	0.1823216	0.1079571	0.2029408	0.7509443	0.9820785	0.6518042	5.033049	5.033049	4.77868	4.77868	5.942907	5.942907	1.677881	0.522774	49.67799	49.67799	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2000521	0.1882897	"5"
20495069	15.02327	15.02327	62.65442	62.83044	124.4135	124.4135	0.42	0.42	3.508111	100	26.99	26.99	60.71305	60.71305	17.04421	16.90812	9.159274	9.252082	9.393264	9.48437	8.630316	8.699607	0.2121595	0.484995	175.6229	180.4343	1.776748	1.776748	0.9896155	0.1122567	3.251149	3.251149	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.284023	0.3041748	0	0	4.615121	1.716191	1.637453	6.655596	6.64775	6.136473	6.124928	6.556038	6.561303	1.393518	1.546924	1.632568	0.9662231	0.3421703	0.1561487	0.2004889	0.2829208	0.1604167	0.1996702	0.2904283	0.8624679	0.8586616	5.350509	5.249413	4.779276	4.780104	5.74039	5.699488	2.074278	0.8327352	47.18044	47.60255	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2067099	0.1882897	"5"
20495071	15.02327	15.02327	55	55	124.4135	124.4135	0.1355045	0.1355045	3.508111	100	38.20654	38.20654	60.71305	60.71305	15.38199	15.38199	7.4687	7.4687	7.644776	7.644776	6.839048	6.839048	-1.707159	-1.707159	178.761	178.761	1.776748	1.776748	1.919243	0.7813412	3.563881	3.563881	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.07249483	0.07249483	0	0	4.615121	1.480824	1.480824	6.544655	6.544655	6.02057	6.02057	6.496432	6.496432	1.167827	1.283431	1.410987	0.8272409	0.287432	0.123986	0.1612681	0.2492011	0.1441003	0.5329784	1.075002	1.180192	0.8294248	5.033049	5.033049	4.750304	4.750304	5.847421	5.847421	1.919243	0.7813412	50.54911	50.54911	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.2260643	0.1882897	"5"
20495075	10.89791	11.22561	46.84887	47.13652	104.3003	106.376	0.2549174	0.2522863	2.126923	43.58816	36.19646	36.40696	54.70429	55.13244	18.72063	17.81534	10.68657	10.19363	10.95232	10.45651	10.51836	9.838713	2.311091	1.857068	181.1996	182.0904	2.132263	2.126601	1.127743	0.3884755	3.297983	3.299298	1.691909	1.729303	1.052173	1.164059	1.088007	1.43546	1.447906	0.9691197	0.3392685	0.3528806	1.807441	1.898098	2.071084	1.620596	1.638654	6.246161	6.343411	5.740912	5.838957	6.206503	6.296421	1.078386	1.335962	1.645347	1.391414	0.9973994	0.6488315	0.7327291	0.8694678	0.7633004	0.9126505	1.005352	0.9600179	1.186387	4.737053	4.731151	3.360295	3.382702	5.912485	5.872619	2.812742	1.5422	44.59426	46.00547	1.426192	0.196323	0.1931061	0.4246166	0.4328317	0.3271476	0.1886436	0.3223216	"2"
20495077	10.89791	11.22561	46.84887	47.13652	104.3003	106.376	0.2549174	0.2522863	2.126923	43.58816	36.19646	36.40696	54.70429	55.13244	18.72063	17.81534	10.68657	10.19363	10.95232	10.45651	10.51836	9.838713	2.311091	1.857068	181.1996	182.0904	2.132263	2.126601	1.127743	0.3884755	3.297983	3.299298	1.691909	1.729303	1.052173	1.164059	1.088007	1.43546	1.447906	0.9691197	0.3392685	0.3528806	1.807441	1.898098	2.071084	1.620596	1.638654	6.246161	6.343411	5.740912	5.838957	6.206503	6.296421	1.078386	1.335962	1.645347	1.391414	0.9973994	0.6488315	0.7327291	0.8694678	0.7633004	0.9126505	1.005352	0.9600179	1.186387	4.737053	4.731151	3.360295	3.382702	5.912485	5.872619	2.812742	1.5422	44.59426	46.00547	1.426192	0.196323	0.1931061	0.4246166	0.4328317	0.3271476	0.1886436	0.3223216	"2"
20495079	10.89791	11.22561	46.84887	47.13652	104.3003	106.376	0.2549174	0.2522863	2.126923	43.58816	36.19646	36.40696	54.70429	55.13244	18.72063	17.81534	10.68657	10.19363	10.95232	10.45651	10.51836	9.838713	2.311091	1.857068	181.1996	182.0904	2.132263	2.126601	1.127743	0.3884755	3.297983	3.299298	1.691909	1.729303	1.052173	1.164059	1.088007	1.43546	1.447906	0.9691197	0.3392685	0.3528806	1.807441	1.898098	2.071084	1.620596	1.638654	6.246161	6.343411	5.740912	5.838957	6.206503	6.296421	1.078386	1.335962	1.645347	1.391415	0.9973994	0.6488315	0.7327291	0.8694678	0.7633004	0.9126505	1.005352	0.9600179	1.186387	4.737053	4.731151	3.360295	3.382702	5.912485	5.872619	2.812742	1.5422	44.59426	46.00547	1.426192	0.196323	0.1931061	0.4246166	0.4328317	0.3271476	0.1886436	0.3223216	"2"
20495081	15.02327	15.02327	56.37575	56.06367	124.4135	124.4135	0.1807735	0.1312292	3.508111	100	40.75382	37.36657	60.71305	60.71305	16.72781	15.92808	7.931348	7.65853	8.05835	7.823309	7.730805	7.197444	-1.26926	-1.536416	162.7958	178.9678	1.776748	1.776748	1.491622	0.5349717	3.434365	3.553692	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.2196276	0.08484551	0	0	4.615121	1.263745	1.588435	6.548952	6.574088	6.045199	6.067363	6.490758	6.510333	2.147918	2.317277	2.368747	1.641711	0.7705711	0.3562749	0.4529846	0.5933268	0.4054651	0.7907275	1.568408	2.019293	1.579803	5.033049	5.033049	4.779123	4.744652	5.930316	5.907974	2.927577	1.480627	48.64369	49.74438	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1303739	0.1882897	"5"
20495083	15.02327	15.02327	56.41692	56.41692	124.4135	124.4135	0.1099806	0.1099806	3.508111	100	38.36165	38.36165	60.71305	60.71305	16.3095	16.3095	7.842384	7.842384	7.972711	7.972711	7.460552	7.460552	-1.392364	-1.392364	182.7493	182.7493	1.776748	1.776748	2.37337	1.128106	3.602259	3.602259	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.02249677	0.02249677	0	0	4.615121	1.445701	1.445701	6.599516	6.599516	6.104051	6.104051	6.515957	6.515957	1.671849	1.845774	1.858951	1.159707	0.45489	0.2013069	0.266969	0.3597701	0.2358623	0.3321773	0.9166907	1.453018	1.116452	5.033049	5.033049	4.779123	4.779123	5.959432	5.959432	2.37337	1.128106	49.23427	49.23427	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1771907	0.1882897	"5"
20495085	13.25793	14.95202	56.84721	55.49268	117.5992	120.3119	0.2118306	0.1889511	3.44282	65.40059	38.02227	34.66153	62.83624	59.13592	16.88891	14.35485	8.139712	6.829326	8.23147	7.031442	7.800117	6.165069	-1.291374	-2.029903	166.8637	178.6265	1.695738	1.8682	1.890035	0.5323327	3.514634	3.540803	1.810738	2.032527	1.41698	1.615727	1.283477	1.248299	1.467871	1.335677	0.2241527	0.3429249	3.509488	1.08116	4.227839	1.097824	1.457473	6.586627	6.696402	6.090776	6.172045	6.510802	6.566715	4.820427	5.105806	5.660791	5.78316	5.032866	3.831832	3.447317	3.679965	3.642836	4.640769	4.784353	5.023486	4.90875	5.033049	5.027652	4.779123	4.75982	6.1462	6.001633	6.115812	4.308251	48.35748	51.70098	1.633636	0.1323579	0.135319	0.4575015	0.509464	0.1911331	0.1281766	0.1818948	"4"
20495087	15.02327	15.02327	57.00101	57.30159	124.4135	124.4135	0.2	0.2407106	3.508111	100	33.11	33.67636	60.71305	60.71305	16.38878	15.35138	7.850224	7.361484	7.994397	7.520909	7.377417	6.667814	-1.641113	-2.021971	182.88	182.88	1.776748	1.776748	1.846405	0.5044654	3.681351	3.489953	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1136261	0	0	4.615121	1.033184	1.039112	6.642109	6.714714	6.156718	6.258725	6.514242	6.612121	2.244744	2.534411	2.932526	2.603208	1.522572	0.7975072	0.7428893	0.9186879	0.8763017	1.531693	2.020753	2.213207	2.051685	5.033049	5.033049	4.779123	4.779123	6.117227	5.969609	3.172279	1.739325	48.82624	50.21407	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1168687	0.1882897	"5"
20495089	15.02327	15.02327	57	57	124.4135	124.4135	0.2	0.2	3.508111	100	33.11	33.11	60.71305	60.71305	16.42713	16.42713	7.889002	7.889002	8.032698	8.032698	7.367557	7.367557	-1.698836	-1.698836	182.88	182.88	1.776748	1.776748	0.8013287	0.3746622	3.681351	3.681351	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.636244	6.636244	6.147112	6.147112	6.485541	6.485541	0.3590721	0.5341514	0.597737	0.2523139	0.1906204	0.1061602	0.1097509	0.09075436	0.06391333	0.04783733	0.03343478	0.2223432	0.2421616	5.033049	5.033049	4.779123	4.779123	6.042203	6.042203	0.8013287	0.3746622	48.78779	48.78779	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1882683	0.1882897	"5"
20495091	15.02327	15.02327	57.92674	57.94097	124.4135	124.4135	0.2081646	0.2230775	3.508111	100	33.33308	33.48979	60.71305	60.71305	15.70139	15.37853	7.421537	7.289685	7.577614	7.449657	6.842309	6.652783	-2.021637	-2.077751	182.88	182.88	1.776748	1.776748	2.750886	1.124313	3.60487	3.535928	1.939946	1.939946	1.6183	1.6183	1.364186	1.366303	1.366303	1.505878	0.1133287	0.1133287	0	0	4.615121	1.033184	1.033184	6.717969	6.739722	6.290464	6.326616	6.596858	6.622595	2.049755	2.329324	2.711777	2.388579	1.336053	0.6841064	0.6307397	0.8796267	0.8510053	1.414396	1.836892	2.006736	1.871494	5.033049	5.033049	4.779123	4.779123	6.014592	5.997284	2.954384	1.271921	49.72304	50.16454	1.706616	0.138304	0.138304	0.4877971	0.4877971	0.1882897	0.1723371	0.1882897	"5"
