BestID	LifeStageCode	Group	Phylum	Subphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Species	Subspecies	GenusComplex	SpeciesComplex	Variety	FFG	TolVal	Habit	SpecCondTolVal
Heterocloeon anoka	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Heterocloeon	Heterocloeon anoka							SW	
Heterocloeon anoka	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Baetidae			Heterocloeon	Heterocloeon anoka							SW	
Heterodonta	X	Benthic macroinvertebrates	Mollusca			Bivalvia	Heterodonta														CF			
Heteroplectron	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron							1	SP	
Heteroplectron	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron						SH	1	SP	
Heteroplectron	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron						SH	1	SP	
Heteroplectron	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron							1	SP	
Heteroplectron californicum	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron	Heteroplectron californicum						1	SP	
Heteroplectron californicum	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron	Heteroplectron californicum					SH	1	SP	
Heteroplectron californicum	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Calamoceratidae			Heteroplectron	Heteroplectron californicum					SH	1	SP	
Heterostropha	X	Benthic macroinvertebrates	Mollusca			Gastropoda	Prosobranchia		Heterostropha															
Heterotanytarsus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotanytarsus						CG	5	BU	
Heterotanytarsus	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotanytarsus						CG	5	BU	
Heterotrissocladius	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius						CG	0	SP	
Heterotrissocladius	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius						CG	0	SP	
Heterotrissocladius marcidus group	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius marcidus group		CG	0	SP	
Heterotrissocladius marcidus group	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius marcidus group		CG	0	SP	
Heterotrissocladius marcidus group	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius marcidus group		CG	0	SP	
Heterotrissocladius oliveri	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius	Heterotrissocladius oliveri							SP	
Heterotrissocladius oliveri	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius	Heterotrissocladius oliveri					CG	0	SP	
Heterotrissocladius oliveri	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius	Heterotrissocladius oliveri					CG	0	SP	
Heterotrissocladius subpilosus group	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius subpilosus group.		CG	0	SP	
Heterotrissocladius subpilosus group	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius subpilosus group.		CG	0	SP	
Heterotrissocladius subpilosus group	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Chironomidae	Orthocladiinae		Heterotrissocladius				Heterotrissocladius subpilosus group		CG	0	SP	
Hexacylloepus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Elmidae			Hexacylloepus						CG	4	CN	
Hexacylloepus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Coleoptera			Elmidae			Hexacylloepus						CG	4	CN	
Hexagenia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia							6	BU	
Hexagenia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia						CG	6	BU	
Hexagenia bilineata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia	Hexagenia bilineata						6	BU	
Hexagenia bilineata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia	Hexagenia bilineata					CG	6	BU	
Hexagenia limbata	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia	Hexagenia limbata						6	BU	
Hexagenia limbata	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Ephemeridae			Hexagenia	Hexagenia limbata					CG	6	BU	
Hexapoda	L	Benthic macroinvertebrates	Arthropoda	Hexapoda																				
Hexapoda	X	Benthic macroinvertebrates	Arthropoda	Hexapoda																				
Hexatoma	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Limoniinae		Hexatoma						P	2	BU	
Hexatoma	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Limoniinae		Hexatoma						P	2	BU	
Hexatoma	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Limoniinae		Hexatoma						P	2	BU	
Hiatella arctica	U	Benthic macroinvertebrates	Mollusca	Conchifera		Bivalvia	Asthenodonta		Myoida	Myina	Hiatelloidea	Hiatellidae	Hiatellinae		Hiatella	Hiatella arctica								
Himalopsyche	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche							0	CN	
Himalopsyche	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche						P	0	CN	
Himalopsyche	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche						P	0	CN	
Himalopsyche phryganea	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche	Himalopsyche phryganea						0	CN	
Himalopsyche phryganea	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche	Himalopsyche phryganea					P	0	CN	
Himalopsyche phryganea	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Rhyacophilidae			Himalopsyche	Himalopsyche phryganea					P	0	CN	
Hippolyte californiensis	U	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca	Eumalacostraca		Decapoda			Hippolytidae			Hippolyte	Hippolyte californiensis								
Hirudinea	X	Benthic macroinvertebrates	Annelida			Hirudinea															P	10		
Hirudinidae	X	Benthic macroinvertebrates	Annelida			Hirudinea			Gnathobdellida			Hirudinidae									P	7		
Holmesimysis costata	U	Benthic macroinvertebrates	Arthropoda	Crustacea		Malacostraca	Eumalacostraca	Peracarida	Mysidacea	Mysida		Mysidae			Holmesimysis	Holmesimysis costata								
Holorusia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Tipulinae		Holorusia						SH	5	BU	
Holorusia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Tipulinae		Holorusia						SH	5	BU	
Holorusia hespera	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Tipulinae		Holorusia	Holorusia hespera					SH	5	BU	
Holorusia hespera	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Tipulinae		Holorusia	Holorusia hespera					SH	5	BU	
Holorusia hespera	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Diptera			Tipulidae	Tipulinae		Holorusia	Holorusia hespera					SH	5	BU	
Homoleptohyphes	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes							4	CN	
Homoleptohyphes	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes						CG	4	CN	
Homoleptohyphes	U	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes							4	CN	
Homoleptohyphes dimorphus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes dimorphus						4	CN	
Homoleptohyphes dimorphus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes dimorphus					CG	4	CN	
Homoleptohyphes mirus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes mirus						4	CN	
Homoleptohyphes mirus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes mirus					CG	4	CN	
Homoleptohyphes quercus	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes quercus						4	CN	
Homoleptohyphes quercus	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Ephemeroptera			Leptohyphidae			Homoleptohyphes	Homoleptohyphes quercus					CG	4	CN	
Homophylax	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax							0	CN	
Homophylax	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax						SH	0	CN	
Homophylax	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax						SH	0	CN	
Homophylax adriana	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax adriana						0	CN	
Homophylax adriana	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax adriana					SH	0	CN	
Homophylax adriana	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax adriana					SH	0	CN	
Homophylax andax	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax andax						0	CN	
Homophylax andax	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax andax					SH	0	CN	
Homophylax andax	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax andax					SH	0	CN	
Homophylax crotchi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax crotchi						0	CN	
Homophylax crotchi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax crotchi					SH	0	CN	
Homophylax crotchi	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax crotchi					SH	0	CN	
Homophylax flavipennis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax flavipennis						0	CN	
Homophylax flavipennis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax flavipennis					SH	0	CN	
Homophylax flavipennis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax flavipennis					SH	0	CN	
Homophylax insulas	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax insulas						0	CN	
Homophylax insulas	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax insulas					SH	0	CN	
Homophylax insulas	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax insulas					SH	0	CN	
Homophylax nevadensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax nevadensis						0	CN	
Homophylax nevadensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax nevadensis					SH	0	CN	
Homophylax nevadensis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax nevadensis					SH	0	CN	
Homophylax rentzi	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax rentzi						0	CN	
Homophylax rentzi	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax rentzi					SH	0	CN	
Homophylax rentzi	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Limnephilidae			Homophylax	Homophylax rentzi					SH	0	CN	
Homoplectra	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra							4	CN	
Homoplectra	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra						CF	4	CN	
Homoplectra	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra						CF	4	CN	
Homoplectra alseae	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra alseae						4	CN	
Homoplectra alseae	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra alseae					CF	4	CN	
Homoplectra alseae	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra alseae					CF	4	CN	
Homoplectra luchia	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra luchia						4	CN	
Homoplectra luchia	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra luchia					CF	4	CN	
Homoplectra luchia	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra luchia					CF	4	CN	
Homoplectra nigripennis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra nigripennis						4	CN	
Homoplectra nigripennis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra nigripennis					CF	4	CN	
Homoplectra nigripennis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra nigripennis					CF	4	CN	
Homoplectra norada	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra norada						4	CN	
Homoplectra norada	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra norada					CF	4	CN	
Homoplectra norada	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra norada					CF	4	CN	
Homoplectra oaklandensis	A	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra oaklandensis						4	CN	
Homoplectra oaklandensis	L	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra oaklandensis					CF	4	CN	
Homoplectra oaklandensis	P	Benthic macroinvertebrates	Arthropoda	Hexapoda		Insecta			Trichoptera			Hydropsychidae			Homoplectra	Homoplectra oaklandensis					CF	4	CN	
