StationID_Master	BMISampleID	CollDate	BestID	SumOfResult_Value	Genus	Family	SpecCondTolVal
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Hetaerina americana	8.00	Hetaerina	Calopterygidae	
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Hydrophilidae	1.00		Hydrophilidae	
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Hydropsyche	7.00	Hydropsyche	Hydropsychidae	3
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Hydroptila	12.00	Hydroptila	Hydroptilidae	4
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Labrundinia	1.00	Labrundinia	Chironomidae	5
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Limnophyes	2.00	Limnophyes	Chironomidae	6
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Nanocladius	1.00	Nanocladius	Chironomidae	4
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Pentaneura	11.00	Pentaneura	Chironomidae	5
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Polypedilum	10.00	Polypedilum	Chironomidae	4
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Rheotanytarsus	4.00	Rheotanytarsus	Chironomidae	3
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Simulium	57.00	Simulium	Simuliidae	4
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Tricorythodes	225.00	Tricorythodes	Leptohyphidae	4
403S04600	403S04600_BMI_RWB_MCM_6/8/2010_1	6/8/2010 0:00:00	Tropisternus	3.00	Tropisternus	Hydrophilidae	5
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Ambrysus	1.00	Ambrysus	Naucoridae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Baetis	65.00	Baetis	Baetidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Baetis adonis	6.00	Baetis	Baetidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Corydalus texanus	1.00	Corydalus	Corydalidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Epeorus	4.00	Epeorus	Heptageniidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Eukiefferiella	12.00	Eukiefferiella	Chironomidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Fallceon quilleri	11.00	Fallceon	Baetidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Hexatoma	17.00	Hexatoma	Tipulidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Hydropsyche	58.00	Hydropsyche	Hydropsychidae	3
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Hydroptila	76.00	Hydroptila	Hydroptilidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Labrundinia	4.00	Labrundinia	Chironomidae	5
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Microcylloepus	3.00	Microcylloepus	Elmidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Microtendipes rydalensis group	2.00	Microtendipes	Chironomidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Neotrichia	1.00	Neotrichia	Hydroptilidae	3
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Oecetis	2.00	Oecetis	Leptoceridae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Optioservus	4.00	Optioservus	Elmidae	1
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Paraleptophlebia	1.00	Paraleptophlebia	Leptophlebiidae	1
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Peltodytes	1.00	Peltodytes	Haliplidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Pentaneura	5.00	Pentaneura	Chironomidae	5
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Rheocricotopus	1.00	Rheocricotopus	Chironomidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Rheotanytarsus	3.00	Rheotanytarsus	Chironomidae	3
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Serratella micheneri	2.00	Serratella	Ephemerellidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Sialis	1.00	Sialis	Sialidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Simulium	269.00	Simulium	Simuliidae	4
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Stictotarsus	4.00	Stictotarsus	Dytiscidae	2
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Tanytarsus	3.00	Tanytarsus	Chironomidae	5
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Thienemannimyia group	2.00		Chironomidae	
403S04868	403S04868_BMI_RWB_6/15/2011_1	6/15/2011 0:00:00	Tricorythodes	17.00	Tricorythodes	Leptohyphidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Ambrysus	3.00	Ambrysus	Naucoridae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Ambrysus californicus	1.00	Ambrysus	Naucoridae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Baetidae	4.00		Baetidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Baetis	2.00	Baetis	Baetidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Baetis adonis	260.00	Baetis	Baetidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Callibaetis	31.00	Callibaetis	Baetidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Chironomus	11.00	Chironomus	Chironomidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Corixidae	13.00		Corixidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Cricotopus	1.00	Cricotopus	Chironomidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Cryptochironomus	2.00	Cryptochironomus	Chironomidae	6
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Dicrotendipes	5.00	Dicrotendipes	Chironomidae	5
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Enochrus	2.00	Enochrus	Hydrophilidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Eukiefferiella	1.00	Eukiefferiella	Chironomidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Fallceon quilleri	121.00	Fallceon	Baetidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Hexatoma	3.00	Hexatoma	Tipulidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Hyalella	12.00	Hyalella	Hyalellidae	5
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Hydropsyche	2.00	Hydropsyche	Hydropsychidae	3
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Labrundinia	4.00	Labrundinia	Chironomidae	5
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Optioservus	1.00	Optioservus	Elmidae	1
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Orthocladius complex	1.00		Chironomidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Oxyethira	1.00	Oxyethira	Hydroptilidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Peltodytes	3.00	Peltodytes	Haliplidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Pentaneura	3.00	Pentaneura	Chironomidae	5
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Phaenopsectra	2.00	Phaenopsectra	Chironomidae	3
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Polypedilum	10.00	Polypedilum	Chironomidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Procladius	1.00	Procladius	Chironomidae	3
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Psephenus falli	1.00	Psephenus	Psephenidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Rheotanytarsus	4.00	Rheotanytarsus	Chironomidae	3
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Simulium	32.00	Simulium	Simuliidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Tanypodinae	2.00		Chironomidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Tanytarsus	4.00	Tanytarsus	Chironomidae	5
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Thienemannimyia group	3.00		Chironomidae	
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Tricorythodes	46.00	Tricorythodes	Leptohyphidae	4
403S05247	403S05247_BMI_RWB_MCM_6/1/2010_1	6/1/2010 0:00:00	Tropisternus	1.00	Tropisternus	Hydrophilidae	5
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Ambrysus	3.00	Ambrysus	Naucoridae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Baetis	18.00	Baetis	Baetidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Baetis tricaudatus	116.00	Baetis	Baetidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Caloparyphus/ Euparyphus	6.00		Stratiomyidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Cheumatopsyche	13.00	Cheumatopsyche	Hydropsychidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Chironomini	36.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Cricotopus	2.00	Cricotopus	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Cryptochironomus	4.00	Cryptochironomus	Chironomidae	6
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Dasyhelea	1.00	Dasyhelea	Ceratopogonidae	6
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Dytiscidae	1.00		Dytiscidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Elmidae	4.00		Elmidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Eukiefferiella	8.00	Eukiefferiella	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Fallceon	19.00	Fallceon	Baetidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Hydropsyche	53.00	Hydropsyche	Hydropsychidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Hydropsychidae	13.00		Hydropsychidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Hydroptilidae	1.00		Hydroptilidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Marilia flexuosa	4.00	Marilia	Odontoceridae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Microcylloepus	25.00	Microcylloepus	Elmidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Micropsectra/ Tanytarsus	1.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Microtendipes pedellus group	18.00	Microtendipes	Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Neotrichia	4.00	Neotrichia	Hydroptilidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Nilothauma	1.00	Nilothauma	Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Oecetis	2.00	Oecetis	Leptoceridae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Optioservus	4.00	Optioservus	Elmidae	1
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Orthocladiinae	1.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Orthocladius complex	4.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Paracladopelma	8.00	Paracladopelma	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Paraleptophlebia	1.00	Paraleptophlebia	Leptophlebiidae	1
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Phaenopsectra	1.00	Phaenopsectra	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Polypedilum	81.00	Polypedilum	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Psephenus falli	2.00	Psephenus	Psephenidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Pseudochironomus	1.00	Pseudochironomus	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Rheocricotopus	3.00	Rheocricotopus	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Tanypodinae	1.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Tanytarsini	2.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Thienemanniella	1.00	Thienemanniella	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Thienemannimyia group	2.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Tinodes	4.00	Tinodes	Psychomyiidae	2
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Tipulidae	1.00		Tipulidae	
403S06660	403S06660_BMI_RWB_6/14/2012_1	6/14/2012 0:00:00	Tricorythodes	4.00	Tricorythodes	Leptohyphidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Ambrysus	10.00	Ambrysus	Naucoridae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Argia	1.00	Argia	Coenagrionidae	5
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Baetis	15.00	Baetis	Baetidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Baetis adonis	9.00	Baetis	Baetidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Baetis tricaudatus	1.00	Baetis	Baetidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Cheumatopsyche	52.00	Cheumatopsyche	Hydropsychidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Corydalus texanus	1.00	Corydalus	Corydalidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Cricotopus	10.00	Cricotopus	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Cryptochironomus	1.00	Cryptochironomus	Chironomidae	6
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Eukiefferiella	1.00	Eukiefferiella	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Fallceon	86.00	Fallceon	Baetidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Hyalella	1.00	Hyalella	Hyalellidae	5
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Hydropsyche	23.00	Hydropsyche	Hydropsychidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Hydroptila	1.00	Hydroptila	Hydroptilidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Marilia flexuosa	39.00	Marilia	Odontoceridae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Microcylloepus	35.00	Microcylloepus	Elmidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Micropsectra/ Tanytarsus	4.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Microtendipes pedellus group	31.00	Microtendipes	Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Neotrichia	22.00	Neotrichia	Hydroptilidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Ochrotrichia	1.00	Ochrotrichia	Hydroptilidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Oecetis	1.00	Oecetis	Leptoceridae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Ophiogomphus	1.00	Ophiogomphus	Gomphidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Optioservus	7.00	Optioservus	Elmidae	1
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Petrophila	5.00	Petrophila	Pyralidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Polycentropus	2.00	Polycentropus	Polycentropodidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Polypedilum	26.00	Polypedilum	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Postelichus	1.00	Postelichus	Dryopidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Psephenus falli	11.00	Psephenus	Psephenidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Rheocricotopus	7.00	Rheocricotopus	Chironomidae	4
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Rheotanytarsus	4.00	Rheotanytarsus	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Thienemanniella	2.00	Thienemanniella	Chironomidae	3
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Thienemannimyia group	3.00		Chironomidae	
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Tinodes	52.00	Tinodes	Psychomyiidae	2
403S06660	403S06660_BMI_RWB_6/14/2012_2	6/14/2012 0:00:00	Tricorythodes	2.00	Tricorythodes	Leptohyphidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Ambrysus	9.00	Ambrysus	Naucoridae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Americorophium	6.00	Americorophium	Corophiidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Baetis adonis	16.00	Baetis	Baetidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Caloparyphus/ Euparyphus	2.00		Stratiomyidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Chironomus	1.00	Chironomus	Chironomidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Coenagrionidae	2.00		Coenagrionidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Corixidae	28.00		Corixidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Cricotopus bicinctus group	1.00	Cricotopus	Chironomidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Cryptochironomus	43.00	Cryptochironomus	Chironomidae	6
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Culicoides	3.00	Culicoides	Ceratopogonidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Dicrotendipes	6.00	Dicrotendipes	Chironomidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Fallceon quilleri	3.00	Fallceon	Baetidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Hemerodromia	1.00	Hemerodromia	Empididae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Hetaerina americana	3.00	Hetaerina	Calopterygidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Hyalella	44.00	Hyalella	Hyalellidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Hydropsyche	40.00	Hydropsyche	Hydropsychidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Hydroptila	86.00	Hydroptila	Hydroptilidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Laccobius	1.00	Laccobius	Hydrophilidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Optioservus	6.00	Optioservus	Elmidae	1
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Oxyethira	7.00	Oxyethira	Hydroptilidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Parametriocnemus	2.00	Parametriocnemus	Chironomidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Paratanytarsus	2.00	Paratanytarsus	Chironomidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Pentaneura	3.00	Pentaneura	Chironomidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Polypedilum	1.00	Polypedilum	Chironomidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Procladius	1.00	Procladius	Chironomidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Rheocricotopus	3.00	Rheocricotopus	Chironomidae	4
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Rheotanytarsus	8.00	Rheotanytarsus	Chironomidae	3
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Stictotarsus striatellus	1.00	Stictotarsus	Dytiscidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Tabanidae	1.00		Tabanidae	
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Tanytarsus	1.00	Tanytarsus	Chironomidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Tipula	4.00	Tipula	Tipulidae	5
403S06904	403S06904_BMI_RWB_6/9/2010_1	6/9/2010 0:00:00	Tricorythodes	30.00	Tricorythodes	Leptohyphidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Alotanypus	14.00	Alotanypus	Chironomidae	6
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Apedilum	4.00	Apedilum	Chironomidae	5
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Chironomus	49.00	Chironomus	Chironomidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Cricotopus	20.00	Cricotopus	Chironomidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Dicrotendipes	5.00	Dicrotendipes	Chironomidae	5
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Eukiefferiella	45.00	Eukiefferiella	Chironomidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Fallceon quilleri	1.00	Fallceon	Baetidae	
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Hydroptila	20.00	Hydroptila	Hydroptilidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Limnophyes	9.00	Limnophyes	Chironomidae	6
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Micropsectra	73.00	Micropsectra	Chironomidae	6
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Rheocricotopus	85.00	Rheocricotopus	Chironomidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Simulium	5.00	Simulium	Simuliidae	4
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Tanytarsini	231.00		Chironomidae	
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Tipula	4.00	Tipula	Tipulidae	5
403S11084	403S11084_BMI_RWB_MCM_6/9/2010_1	6/9/2010 0:00:00	Zavrelimyia/ Paramerina	4.00		Chironomidae	
403S14156	403S14156_BMI_RWB_MCM_6/9/2009_1	6/9/2009 0:00:00	Argia	3.00	Argia	Coenagrionidae	5
403S14156	403S14156_BMI_RWB_MCM_6/9/2009_1	6/9/2009 0:00:00	Baetis adonis	109.00	Baetis	Baetidae	
403S14156	403S14156_BMI_RWB_MCM_6/9/2009_1	6/9/2009 0:00:00	Caloparyphus/ Euparyphus	4.00		Stratiomyidae	
403S14156	403S14156_BMI_RWB_MCM_6/9/2009_1	6/9/2009 0:00:00	Chironomini	3.00		Chironomidae	
403S14156	403S14156_BMI_RWB_MCM_6/9/2009_1	6/9/2009 0:00:00	Cryptochironomus	1.00	Cryptochironomus	Chironomidae	6
