FEATUREID	AreaSqKM	P_High	P_Mod	P_VeryHigh	P_TotalFire
20326493	0.0369	NA	76.02946635	23.19104729	99.22051363
20326495	0.8028	NA	20.6884411	33.0516078	53.7400489
20326499	0.0873	NA	16.40993312	16.05609769	32.46603081
20326503	0.0045	NA	NA	100.0001168	100.0001168
20326507	0.2043	NA	NA	100.0000229	100.0000229
20326509	0.8892	NA	34.48921334	41.4296029	75.91881624
20326511	0.1053	NA	99.99398294	0.006030371	100.0000133
20327393	0.7947	NA	NA	24.8473087	24.8473087
20327395	1.1349	NA	53.384549	42.90791074	96.29245974
20328590	1.6821	NA	NA	99.86901591	99.86901591
20328592	0.6237	NA	NA	80.73169461	80.73169461
20328594	0.8316	NA	NA	8.728276868	8.728276868
20328596	6.3675	NA	6.813091451	38.43596549	45.24905694
20328598	1.5462	NA	NA	5.528742415	5.528742415
20328600	1.7829	NA	75.1999288	1.762636708	76.96256551
20328606	5.1651	1.702154286	15.60286212	4.386076306	21.69109271
20328610	3.8961	NA	0.298131331	0.163510116	0.461641447
20328612	7.596	0.267466708	NA	0.348749668	0.616216376
20328614	7.443	3.559294622	1.66898763	11.42051588	16.64879813
20328616	8.0073	NA	0.279168819	0.466189577	0.745358396
20328620	8.6571	NA	26.20138544	15.91789133	42.11927677
20328622	0.5094	NA	NA	93.85545929	93.85545929
20328628	3.3543	NA	2.39539542	0.075561727	2.470957147
20328630	0.99	0.021009575	10.57510412	89.40388214	99.99999583
20328642	5.9031	NA	NA	46.90189181	46.90189181
20328644	3.2706	0.50907879	9.523758228	75.04332276	85.07615978
20328646	2.7252	12.92315647	48.13732035	33.85978945	94.92026628
20328648	2.1726	21.48554836	23.529845	54.98460743	100.0000008
20328650	4.3875	11.03727946	13.36924911	75.52542894	99.93195752
20328652	3.8232	NA	NA	3.862683907	3.862683907
20328658	1.6344	NA	3.226321306	11.07561555	14.30193686
20328662	0.7227	58.88342103	NA	41.11657966	100.0000007
20328664	4.4919	11.55241243	27.83165113	20.60879628	59.99285985
20328672	1.08	86.62903952	NA	NA	86.62903952
20328674	1.4859	80.69585634	0.108253968	NA	80.80411031
20328678	2.358	42.7439801	8.700381813	NA	51.44436192
20328682	1.6452	36.16224718	28.78055232	33.04357848	97.98637797
20328686	3.132	7.920777137	88.09494391	3.984276524	99.99999757
20328690	0.1017	99.99999726	NA	NA	99.99999726
20328692	0.0036	100.0001484	NA	NA	100.0001484
20328694	0.1719	19.66211424	NA	1.572640635	21.23475487
20329170	5.166	4.630140014	7.676826819	22.83470085	35.14166768
20329172	1.9152	0.691931064	8.708356063	46.60570137	56.0059885
20329176	1.1142	NA	NA	100.0000007	100.0000007
20329178	0.2754	NA	46.11848722	53.88152159	100.0000088
20329180	2.4822	49.02489184	5.897944558	39.55175264	94.47458904
20329184	6.3954	2.391853198	0.194568857	1.37E-05	2.586435714
20329188	7.47	0.935235998	0.097445187	98.25566928	99.28835046
20329190	0.9972	NA	NA	0.520901162	0.520901162
20329192	0.0162	99.9999329	NA	NA	99.9999329
20329194	0.3618	99.99999292	NA	NA	99.99999292
20329196	4.5783	12.67973215	69.34869406	14.03155692	96.05998312
20329198	20.7324	1.523449084	1.974264409	59.19605654	62.69377003
20329202	0.2268	NA	NA	82.83017071	82.83017071
20329206	0.0369	NA	NA	20.33374489	20.33374489
20329228	0.4455	NA	NA	40.38966042	40.38966042
20329230	0.0873	NA	NA	8.403642299	8.403642299
20329452	0.6471	NA	NA	100.0000072	100.0000072
20329454	1.737	NA	NA	62.24223458	62.24223458
20329456	0.0747	NA	NA	99.99999828	99.99999828
20329458	1.8351	NA	NA	47.12134561	47.12134561
20329460	2.6856	NA	NA	88.09318993	88.09318993
20329462	2.988	NA	NA	99.99999731	99.99999731
20329464	1.1907	NA	NA	14.55199998	14.55199998
20329466	1.5651	NA	NA	61.59675127	61.59675127
20329468	1.4049	NA	NA	99.16413271	99.16413271
20329470	2.4111	NA	NA	100.0000028	100.0000028
20329472	0.3591	NA	NA	100.0000106	100.0000106
20329474	1.7685	NA	NA	77.28387923	77.28387923
20329476	1.6578	20.39646806	NA	26.5666327	46.96310076
20329478	2.9187	NA	NA	6.652858987	6.652858987
20329480	2.3067	NA	NA	8.027735457	8.027735457
20329484	1.4463	NA	12.74201117	77.05046622	89.79247739
20329486	1.3824	NA	51.82711037	48.17288814	99.99999851
20329488	1.2789	1.464948478	NA	7.885260276	9.350208753
20329490	0.6192	NA	NA	100.0000018	100.0000018
20329492	3.1122	NA	NA	100.0000002	100.0000002
20329494	6.9309	2.74295069	NA	54.47683422	57.21978491
20329496	6.0354	19.28259834	NA	72.40701135	91.6896097
20329498	0.1026	NA	NA	100.0000048	100.0000048
20329500	0.0468	NA	NA	100.0000236	100.0000236
20329502	0.2853	NA	NA	100.0000022	100.0000022
20329504	2.7558	15.78529866	NA	64.2129081	79.99820676
20329506	0.2484	NA	NA	10.56622478	10.56622478
20329508	2.3607	NA	NA	20.52447051	20.52447051
20329510	1.6236	NA	NA	100	100
20329512	2.4957	NA	NA	34.12034515	34.12034515
20329514	1.1061	NA	NA	21.33777623	21.33777623
20329516	1.6101	NA	NA	96.09741398	96.09741398
20329518	2.6361	NA	18.84242755	81.15757324	100.0000008
20329520	3.4029	NA	NA	99.79113006	99.79113006
20329522	0.1098	NA	NA	99.99996834	99.99996834
20329524	2.9052	NA	NA	33.44406098	33.44406098
20329526	4.3209	NA	NA	76.4812534	76.4812534
20329528	5.3928	9.690250691	NA	72.99691538	82.68716607
20329530	2.4966	NA	NA	99.99999973	99.99999973
20329532	1.6146	1.506832662	NA	98.49317011	100.0000028
20329534	4.2201	5.978619103	NA	19.27366805	25.25228715
20329536	2.5083	7.785683454	NA	22.2145112	30.00019465
20329538	6.066	NA	NA	95.15907176	95.15907176
20329540	2.871	NA	NA	61.56386861	61.56386861
20329542	2.313	18.96425727	NA	7.152389902	26.11664717
20329544	3.0339	NA	NA	8.620923139	8.620923139
20329548	1.3023	6.788546335	NA	9.64435982	16.43290615
20329550	1.3797	NA	NA	31.98541565	31.98541565
20329552	3.3813	14.94639409	NA	39.17968641	54.12608049
20329554	1.8324	0.123627376	NA	0.081777066	0.205404442
20329556	0.7695	NA	NA	11.55834349	11.55834349
20329558	2.5326	18.99054097	NA	5.698876033	24.68941701
20329560	1.4184	54.31435136	NA	6.948418451	61.26276981
20329562	0.0405	100.0000062	NA	NA	100.0000062
20329564	0.3024	62.19445529	NA	6.76134116	68.95579645
20329566	3.6864	4.597969955	NA	94.86590499	99.46387494
20329568	1.3311	34.77811512	NA	65.22188586	100.000001
20329570	1.3428	29.62000863	NA	23.71688023	53.33688886
20329572	0.6768	NA	NA	15.95817597	15.95817597
20329574	1.2807	NA	5.495742758	69.53492174	75.0306645
20329576	0.855	40.51175784	NA	28.15698149	68.66873933
20329578	0.6642	74.68938802	NA	15.01365778	89.7030458
20329580	4.9653	NA	15.11732426	84.88267532	99.99999957
20329582	0.6876	NA	NA	99.99999856	99.99999856
20329584	1.0197	NA	NA	56.08337379	56.08337379
20329586	2.6406	4.24395202	NA	53.62745392	57.87140594
20329590	2.5236	NA	NA	78.71117712	78.71117712
20329592	0.7155	95.57076901	NA	4.429231213	100.0000002
20329594	4.6476	3.917621224	NA	23.38289023	27.30051146
20329596	2.5524	NA	NA	99.99999935	99.99999935
20329598	1.4463	NA	NA	100.0000033	100.0000033
20329600	0.0387	99.99997232	NA	NA	99.99997232
20329602	4.7583	7.682551262	NA	22.30487595	29.98742722
20329604	0.7659	NA	NA	20.6301472	20.6301472
20329606	0.0612	97.08027694	NA	2.919747037	100.000024
20329608	2.4003	51.29002797	NA	48.70996844	99.99999641
20329610	3.4668	36.03068944	NA	63.96931175	100.0000012
20329612	2.0682	30.96963979	NA	47.96457434	78.93421413
20329614	1.9908	NA	NA	100.000002	100.000002
20329616	0.0468	NA	NA	99.99994988	99.99994988
20329618	2.3436	NA	NA	6.612838244	6.612838244
20329620	0.981	14.69284144	NA	11.88045107	26.57329251
20329622	1.2744	NA	NA	97.70736902	97.70736902
20329624	2.2518	NA	NA	98.54915088	98.54915088
20329626	5.8428	NA	NA	97.98330195	97.98330195
20329628	0.5436	NA	NA	100.0000018	100.0000018
20329632	0.6183	NA	NA	100.0000068	100.0000068
20329634	6.2019	NA	NA	99.99999976	99.99999976
20329636	1.0917	35.9753008	NA	32.42506213	68.40036293
20329638	1.3167	0.070189917	NA	17.80332085	17.87351077
20329640	2.2284	NA	NA	86.83179303	86.83179303
20329642	0.369	NA	NA	99.99999803	99.99999803
20329646	0.036	38.66266796	NA	61.33730915	99.99997711
20329650	1.1358	13.30048915	NA	50.43996448	63.74045363
20329652	0.0261	53.70936317	NA	46.29066744	100.0000306
20329654	5.7519	0.2354351	22.14125134	77.6233125	99.99999894
20329656	9.2268	7.978859459	3.354416841	42.36811047	53.70138677
20329658	1.4346	0.039239323	NA	20.859067	20.89830633
20329660	3.6324	NA	NA	19.32401504	19.32401504
20329662	0.8055	NA	NA	59.88642882	59.88642882
20329664	1.7586	NA	NA	91.8243723	91.8243723
20329666	2.3967	0.924898848	NA	26.14138285	27.06628169
20329670	1.0332	NA	NA	99.99999221	99.99999221
20329672	0.1314	NA	48.99663469	51.00337036	100.0000051
20329678	0.0225	NA	14.05862776	85.94153704	100.0001648
20329680	2.0214	NA	27.18307526	72.81692425	99.99999951
20329686	0.9603	NA	NA	80.38070208	80.38070208
20329688	1.3266	29.84054283	NA	36.77157935	66.61212218
20329692	1.4985	NA	NA	49.98689468	49.98689468
20329694	4.41	13.51071497	NA	83.37988218	96.89059715
20329696	6.6276	6.348685981	NA	46.25515627	52.60384225
20329698	0.0594	66.03186864	NA	33.96810151	99.99997015
20329700	1.4004	0.139094377	NA	28.12307329	28.26216767
20329702	1.935	NA	NA	92.75605866	92.75605866
20329704	1.4877	18.6413082	NA	27.03671162	45.67801982
20329706	2.4354	NA	NA	9.56153678	9.56153678
20329708	8.3277	NA	NA	68.94789972	68.94789972
20329710	9.2403	4.471093793	NA	95.12375024	99.59484403
20329712	1.872	3.859641595	0.119357473	96.02099425	99.99999331
20329714	1.6029	NA	NA	100.0000014	100.0000014
20329716	1.8567	NA	NA	86.59770922	86.59770922
20329718	4.0689	NA	NA	91.78728836	91.78728836
20329720	0.2223	NA	NA	100.000008	100.000008
20329722	2.7126	NA	NA	99.37457762	99.37457762
20329724	2.3679	NA	NA	99.20596581	99.20596581
20329726	0.4509	NA	NA	73.74503749	73.74503749
20329728	0.0225	NA	NA	99.99999851	99.99999851
20329730	1.4355	NA	NA	28.19219583	28.19219583
20329732	0.6138	NA	NA	100.000001	100.000001
20329734	0.3186	NA	NA	100.0000033	100.0000033
20329736	4.5954	NA	NA	100.0000004	100.0000004
20329738	1.6398	NA	NA	17.48360992	17.48360992
20329740	1.6722	NA	NA	100.0000016	100.0000016
20329742	0.7569	31.82181357	NA	33.4555794	65.27739297
20329744	0.5382	61.20077769	NA	30.37697764	91.57775533
20329746	1.5228	30.96711732	NA	33.59474291	64.56186023
20329748	0.2097	44.78842906	NA	36.28555048	81.07397954
20329752	2.1321	NA	NA	2.774796774	2.774796774
20329754	5.9094	6.063780636	NA	88.37362474	94.43740537
20329756	2.0475	1.735864508	21.23083372	77.03330253	100.0000008
20329758	3.1842	NA	0.473178374	98.3075999	98.78077827
20329760	1.5822	NA	0.462517143	99.53748633	100.0000035
20329762	1.6506	NA	NA	38.20138724	38.20138724
20329764	1.1907	NA	NA	99.99999762	99.99999762
20329766	2.4642	NA	NA	100.0000016	100.0000016
20329770	3.4578	NA	NA	99.99999985	99.99999985
20329772	1.3959	0.376212037	NA	33.22182824	33.59804028
20329774	4.7178	1.329749698	NA	98.67025023	99.99999993
20329780	0.5301	NA	NA	58.40977529	58.40977529
20329784	1.9854	NA	5.119272623	18.64646583	23.76573845
20329786	3.771	NA	NA	11.70867819	11.70867819
20329788	8.9352	NA	1.884611547	98.04742165	99.93203319
20329790	2.9052	NA	3.100706738	96.89929136	99.9999981
20329792	1.3563	NA	NA	99.99999936	99.99999936
20329794	2.3742	NA	NA	47.08172468	47.08172468
20329796	0.5679	NA	NA	97.57382602	97.57382602
20329798	1.8747	NA	NA	6.171931525	6.171931525
20329800	3.9933	NA	NA	97.34014601	97.34014601
20329802	1.2717	NA	NA	26.51848308	26.51848308
20329804	1.5264	NA	NA	13.17601252	13.17601252
20329806	3.4371	2.915870723	NA	55.96780349	58.88367421
20329810	10.0377	NA	NA	17.31827684	17.31827684
20329812	0.5832	NA	NA	99.99999708	99.99999708
20329814	1.5849	NA	NA	30.86033751	30.86033751
20329816	1.8711	NA	NA	61.37925156	61.37925156
20329822	1.7856	NA	9.153301378	10.39631498	19.54961635
20329824	0.1791	NA	NA	9.578402662	9.578402662
20329826	8.4519	25.27979491	NA	74.16916976	99.44896467
20329828	6.4188	NA	6.106454056	46.25701117	52.36346523
20329830	3.7512	NA	NA	85.75746192	85.75746192
20329832	1.4967	NA	NA	43.01123474	43.01123474
20329834	1.7379	NA	NA	11.55956786	11.55956786
20329838	0.8811	NA	NA	98.30988929	98.30988929
20329840	3.7125	NA	NA	89.95874786	89.95874786
20329842	3.0861	0.154668048	12.46405251	87.10385518	99.72257574
20329844	3.6819	3.529048141	15.9315564	80.53939612	100.0000007
20329846	1.5975	NA	NA	62.88666476	62.88666476
20329850	3.1752	NA	NA	95.21176101	95.21176101
20329852	2.2635	NA	NA	93.06604102	93.06604102
20329854	7.1856	38.22937378	NA	61.77062659	100.0000004
20329858	5.7528	NA	14.15877457	61.82279193	75.9815665
20329860	0.3042	11.83932758	85.97150519	2.189162483	99.99999526
20329862	4.0806	NA	NA	100.0000002	100.0000002
20329864	1.6758	NA	0.11993929	99.88006231	100.0000016
20329866	0.2916	NA	NA	100.0000102	100.0000102
20329868	1.2258	NA	NA	100.0000014	100.0000014
20329870	0.0234	NA	NA	99.9999784	99.9999784
20329872	0.7605	NA	NA	100.0000015	100.0000015
20329874	1.7289	3.7671091	NA	96.23289308	100.0000022
20329876	1.8918	NA	92.88618315	7.113814515	99.99999766
20329878	0.4302	43.43509125	56.17441899	0.39049678	100.000007
20329880	0.0063	NA	10.84877085	89.15117742	99.99994827
20329882	3.2589	2.390510062	25.36198164	72.247508	99.9999997
20329884	3.006	0.278575447	NA	8.003961722	8.282537169
20329886	4.0833	NA	18.85431104	81.14568841	99.99999946
20329888	1.4112	NA	NA	99.8562685	99.8562685
20329890	2.8017	NA	NA	29.48751604	29.48751604
20329892	3.2193	22.28278769	NA	77.71721301	100.0000007
20329894	2.0187	0.307015587	NA	99.69298561	100.0000012
20329896	3.2139	17.8144199	NA	49.66974964	67.48416954
20329898	2.1132	31.56131828	NA	59.89973278	91.46105106
20329900	1.2357	NA	NA	0.38706095	0.38706095
20329902	4.14	NA	8.244150612	91.75584812	99.99999873
20329904	2.1987	NA	37.60434775	62.39565118	99.99999893
20329906	0.6786	NA	22.10237478	77.89762832	100.0000031
20329908	2.6442	NA	NA	99.9999994	99.9999994
20329910	2.7855	NA	NA	71.40798715	71.40798715
20329912	5.9778	NA	16.04922311	83.95077788	100.000001
20329914	3.1941	NA	77.8067776	22.19322191	99.9999995
20329916	3.9231	NA	13.79556997	86.20443052	100.0000005
20329918	2.7774	NA	10.7941682	70.48515813	81.27932633
20329920	0.7344	NA	21.82467459	78.17531888	99.99999347
20329922	5.1165	8.722842088	12.85642119	78.42073647	99.99999975
20329924	1.2348	NA	73.11328964	26.88671396	100.0000036
20329926	1.0026	NA	0.405987225	99.59401174	99.99999896
20329928	0.1341	99.89859113	0.101405833	NA	99.99999696
20329930	3.0906	NA	NA	97.24877212	97.24877212
20329932	1.6902	NA	NA	100.0000003	100.0000003
20329934	0.4599	NA	NA	99.9999966	99.9999966
20329936	1.5795	NA	1.379130161	98.62086802	99.99999818
20329938	1.9305	78.34184601	NA	21.6581548	100.0000008
20329940	2.7999	44.30839158	36.63745462	18.62505476	99.57090096
20329942	2.9673	NA	NA	100.0000003	100.0000003
20329944	5.2191	34.05975485	NA	40.14006111	74.19981597
20329946	3.9222	NA	NA	99.99999855	99.99999855
20329948	0.1377	83.88120082	16.11879224	NA	99.99999306
20329950	11.2653	66.39842091	8.997490316	24.60408904	100.0000003
20329952	6.2748	14.51988521	NA	84.21847391	98.73835912
20329954	2.367	NA	NA	82.95715642	82.95715642
20329956	2.0079	NA	NA	91.55570277	91.55570277
20329958	1.4958	19.09825234	12.22615912	NA	31.32441146
20329960	8.4321	24.13241526	9.627910261	63.90126524	97.66159076
20329962	4.5864	40.09251903	NA	56.73209804	96.82461707
20329964	8.3358	NA	14.40587566	85.47092222	99.87679788
20329966	1.3059	NA	NA	98.00344486	98.00344486
20329970	1.0629	96.54185413	NA	3.458147794	100.0000019
20329972	8.1432	NA	NA	19.23452629	19.23452629
20329974	7.0254	NA	NA	86.56008693	86.56008693
20329976	10.3815	NA	NA	95.2029307	95.2029307
20329978	1.9656	NA	NA	47.60356975	47.60356975
20329982	1.8279	NA	NA	77.52446008	77.52446008
20329984	4.149	NA	NA	86.36894505	86.36894505
20329988	1.3635	NA	NA	100.0000043	100.0000043
20329990	2.2005	NA	NA	99.99999747	99.99999747
20329992	3.7314	3.438441951	0.251672802	96.30988833	100.0000031
20329994	1.395	15.57655028	13.57263652	70.85081273	99.99999954
20329996	1.4778	NA	NA	60.17760286	60.17760286
20329998	2.8746	NA	NA	95.46046299	95.46046299
20330000	1.8612	NA	NA	77.69579072	77.69579072
20330002	1.845	NA	NA	39.91632718	39.91632718
20330004	1.2897	NA	NA	0.323348931	0.323348931
20330006	0.1026	27.33555511	NA	72.66443945	99.99999455
20330008	0.3141	16.23702739	4.542009389	79.22096015	99.99999693
20330010	6.8238	NA	NA	8.672395481	8.672395481
20330012	4.9095	8.347020166	7.302473145	84.35050509	99.9999984
20330014	0.0549	NA	NA	99.99999542	99.99999542
20330016	0.4095	NA	NA	100.0000052	100.0000052
20330018	0.6822	NA	NA	35.89660235	35.89660235
20330020	1.6218	NA	NA	99.99999776	99.99999776
20330022	3.7737	NA	NA	45.13625963	45.13625963
20330024	3.1104	2.273381841	NA	97.72661707	99.99999891
20330026	0.0063	NA	NA	100.0000994	100.0000994
20330028	0.729	NA	NA	99.99999465	99.99999465
20330030	0.8253	16.19082394	NA	83.80916729	99.99999123
20330032	0.1323	1.889764838	NA	98.11024034	100.0000052
20330034	3.0519	NA	NA	99.99999906	99.99999906
20330036	2.538	NA	NA	18.94091455	18.94091455
20330038	0.5688	NA	NA	6.139029147	6.139029147
20330040	1.359	NA	NA	68.87134314	68.87134314
20330042	0.2529	NA	NA	92.35858201	92.35858201
20330044	0.0522	43.14220398	NA	56.8578585	100.0000625
20330046	0.5724	NA	NA	99.99999812	99.99999812
20330048	0.567	NA	0.935116846	99.06488599	100.0000028
20330050	2.2653	NA	33.51675906	66.48324386	100.0000029
20330052	0.387	NA	NA	100.0000081	100.0000081
20330054	0.6093	NA	9.114687719	90.88530796	99.99999568
20330056	0.4914	NA	0.052434562	99.94756516	99.99999972
20330058	0.162	NA	NA	100.0000016	100.0000016
20330850	1.7379	NA	NA	99.9999999	99.9999999
20330852	1.6938	NA	NA	93.14345268	93.14345268
20330854	2.7441	NA	NA	56.48571669	56.48571669
20330856	3.1671	2.508833397	NA	57.92449201	60.43332541
20330858	4.41	8.020618657	NA	7.56667298	15.58729164
20330860	4.3434	NA	NA	14.20611325	14.20611325
20330862	7.605	33.08859691	NA	40.69103059	73.7796275
20330864	0.7362	NA	12.09048727	84.90621767	96.99670494
20330866	2.5389	NA	NA	51.1538392	51.1538392
20330868	2.9574	NA	0.256152735	39.77694811	40.03310084
20330870	7.6347	8.752641471	7.157059999	43.1552403	59.06494177
20330872	0.6651	NA	NA	73.68858264	73.68858264
20330874	1.9179	NA	NA	99.99999758	99.99999758
20330876	2.9187	14.51039509	7.745926203	77.74368105	100.0000023
20330878	2.4543	2.857386097	NA	41.91865294	44.77603903
20330880	3.5748	NA	NA	20.51722269	20.51722269
20330882	1.7406	NA	NA	45.57196827	45.57196827
20330884	4.626	13.70154816	NA	63.5562494	77.25779756
20330886	6.2289	NA	8.493873864	52.77202522	61.26589908
20330890	0.6489	NA	NA	1.974961854	1.974961854
20330892	6.3414	0.084379782	2.761825604	97.15379558	100.000001
20330894	1.719	4.303348267	3.573195648	92.12345684	100.0000008
20330896	4.6683	NA	29.16873201	70.83126652	99.99999853
20330898	3.7062	NA	NA	100.0000005	100.0000005
20330900	13.2201	18.97305699	8.546587022	34.46660555	61.98624957
20330902	5.0751	NA	3.027352441	96.97264702	99.99999946
20330904	1.4697	NA	NA	99.99999499	99.99999499
20330906	1.9755	NA	NA	100.0000029	100.0000029
20330908	6.9876	49.46628768	29.74878704	20.78492457	99.99999929
20330910	8.901	5.390696432	36.52607397	40.38267192	82.29944232
20330912	3.348	NA	NA	99.54891496	99.54891496
20330914	1.584	1.514883384	53.8649058	NA	55.37978919
20330916	10.1043	1.868175884	10.44528866	18.59438048	30.90784503
20330918	5.9103	NA	NA	60.65398231	60.65398231
20330920	8.2611	31.55081113	36.30099974	31.83649942	99.68831029
20330924	0.1152	NA	NA	75.54931832	75.54931832
20330926	0.1008	NA	NA	100.0000109	100.0000109
20330928	0.2439	NA	NA	100.0000014	100.0000014
20330930	0.0747	NA	NA	99.99999569	99.99999569
20330932	0.4401	NA	NA	35.18449801	35.18449801
20330934	0.1098	NA	60.93025669	8.137009565	69.06726626
20330936	3.231	NA	17.65633687	81.96313289	99.61946976
20330938	2.9889	NA	9.41514364	90.58485669	100.0000003
20330940	7.4322	9.223523555	19.05568718	54.13365752	82.41286826
20330942	0.0936	NA	27.56191932	72.43807336	99.99999268
20331086	0.1107	21.20660162	NA	NA	21.20660162
20331100	2.7558	1.491202995	NA	NA	1.491202995
20331892	41.2398	7.757471265	27.20256184	4.822129987	39.7821631
20331900	6.1722	NA	NA	53.42521851	53.42521851
20331986	1.5957	NA	0.093620824	1.139634382	1.233255206
20332074	5.067	NA	0.794551491	NA	0.794551491
20332400	0.0351	NA	NA	99.99997915	99.99997915
20332402	0.2916	NA	NA	97.94713604	97.94713604
20332406	2.4183	NA	NA	38.40454014	38.40454014
20332408	0.0369	NA	NA	99.99997408	99.99997408
20332410	0.6309	NA	NA	100.0000009	100.0000009
20332412	0.0252	NA	NA	100.0000244	100.0000244
20332414	0.657	NA	NA	99.99999764	99.99999764
20332416	0.2511	NA	NA	99.99999219	99.99999219
20332418	0.4752	NA	NA	27.86967774	27.86967774
20332420	4.2273	NA	NA	24.92034007	24.92034007
20332422	0.18	NA	NA	100.0000117	100.0000117
20332424	0.5274	NA	NA	98.93200416	98.93200416
20332430	0.0783	NA	NA	99.99998181	99.99998181
20332432	0.2268	NA	NA	99.99998525	99.99998525
20332434	0.0396	NA	NA	100.0000281	100.0000281
20332438	2.7981	NA	NA	2.736270529	2.736270529
20332440	1.44	NA	10.20856701	89.79143355	100.0000006
20332442	2.0097	NA	NA	99.99999936	99.99999936
20332446	4.9824	NA	NA	99.67996372	99.67996372
20332448	1.5309	NA	NA	29.43477066	29.43477066
20332450	0.0522	NA	NA	99.99995013	99.99995013
20332452	2.5443	NA	NA	100.0000018	100.0000018
20332454	6.885	0.730952386	NA	20.34379576	21.07474814
20332456	4.2822	NA	NA	11.93305435	11.93305435
20332458	0.7533	NA	NA	24.98467926	24.98467926
20332460	0.0153	NA	NA	100.0000113	100.0000113
20332462	3.5487	NA	NA	100.0000015	100.0000015
20332464	1.4013	NA	NA	58.71015753	58.71015753
20332466	1.8666	NA	NA	80.79171869	80.79171869
20332468	0.4293	NA	NA	99.99999815	99.99999815
20332470	0.8478	NA	NA	91.63946355	91.63946355
20332472	2.1699	NA	NA	100.0000004	100.0000004
20332474	2.8539	1.649467477	NA	84.46333872	86.1128062
20332476	1.4301	NA	NA	30.84787828	30.84787828
20332478	2.8647	NA	NA	84.35973384	84.35973384
20332480	3.9177	NA	NA	46.53533001	46.53533001
20332484	1.6047	NA	NA	31.4286063	31.4286063
20332486	3.9222	NA	NA	0.258596283	0.258596283
20332488	2.5092	0.972639877	NA	NA	0.972639877
20332490	1.2105	NA	NA	16.92546649	16.92546649
20332492	1.6335	NA	NA	41.82564133	41.82564133
20332496	2.4129	NA	NA	22.6416469	22.6416469
20332500	5.9355	NA	NA	11.36668653	11.36668653
20332502	3.7188	NA	NA	92.68274422	92.68274422
20332504	2.2005	NA	NA	99.99999927	99.99999927
