"StationID_Master"	"ChemSampleID"	"SampDate"	"SampleType"	"matrixname"	"StdParamName"	"ResultText"	"ResultValue"	"ResultHalfMDL"	"ConvertTo"	"COMID_NHD2"	"clust"
"SMC05379"	"SMC05379_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	23.5	23.5	23.5	"HighNum"	20357190	1
"SMC05379"	"SMC05379_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.7340092	0.7340092	0.7340092	"RBI"	20357190	1
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.042197988	0.042197988	0.042197988	"RBI"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-0.5	-0.5	-0.5	"HighDur"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.021807629	0.021807629	0.021807629	"MaxMonthQ"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-52	-52	-52	"NoDisturb"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.196102	0.196102	0.196102	"QmaxIDR"	20325065	6
"SMC05402"	"SMC05402_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-0.00672976	-0.00672976	-0.00672976	"Q99"	20325065	6
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	-3.41e-10	-3.41e-10	-3.41e-10	"MaxMonthQ"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	0	0	0	"NoDisturb"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0	0	0	"QmaxIDR"	17586992	5
"SMC05423"	"SMC05423_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0	0	0	"RBI"	17586992	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.585527374	0.585527374	0.585527374	"RBI"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	5.422	5.422	5.422	"QmaxIDR"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-0.5	-0.5	-0.5	"HighDur"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	8.5938067	8.5938067	8.5938067	"Q99"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-130	-130	-130	"NoDisturb"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	1.088871372	1.088871372	1.088871372	"MaxMonthQ"	17573673	5
"SMC05567"	"SMC05567_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	7	7	7	"HighNum"	17573673	5
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-211.5	-211.5	-211.5	"NoDisturb"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.602877528	0.602877528	0.602877528	"MaxMonthQ"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	3.5	3.5	3.5	"HighNum"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	6.219	6.219	6.219	"QmaxIDR"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	NA	NA	NA	"RBI"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	1.704623032	1.704623032	1.704623032	"Q99"	20331462	1
"SMC05702"	"SMC05702_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-7	-7	-7	"HighDur"	20331462	1
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	5.6733	5.6733	5.6733	"QmaxIDR"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.021893634	0.021893634	0.021893634	"RBI"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	1	1	1	"HighDur"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	3.518778024	3.518778024	3.518778024	"MaxMonthQ"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	2	2	2	"HighNum"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-173.5	-173.5	-173.5	"NoDisturb"	17572963	5
"SMC05759"	"SMC05759_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.00108135	0.00108135	0.00108135	"Q99"	17572963	5
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.711638	0.711638	0.711638	"QmaxIDR"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-130	-130	-130	"NoDisturb"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.053773088	0.053773088	0.053773088	"MaxMonthQ"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	24	24	24	"HighNum"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.362301619	0.362301619	0.362301619	"Q99"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-0.5	-0.5	-0.5	"HighDur"	20365909	1
"SMC05902"	"SMC05902_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.783459255	1.783459255	1.783459255	"RBI"	20365909	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.981555863	0.981555863	0.981555863	"RBI"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	5	5	5	"HighNum"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-18.5	-18.5	-18.5	"HighDur"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.956709454	0.956709454	0.956709454	"MaxMonthQ"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	4.43257765	4.43257765	4.43257765	"QmaxIDR"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	3.437737182	3.437737182	3.437737182	"Q99"	17564046	1
"SMC05956"	"SMC05956_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-228	-228	-228	"NoDisturb"	17564046	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.082717333	1.082717333	1.082717333	"RBI"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.904280201	0.904280201	0.904280201	"MaxMonthQ"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	5.99966	5.99966	5.99966	"QmaxIDR"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-25	-25	-25	"HighDur"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	5.395931984	5.395931984	5.395931984	"Q99"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	15	15	15	"HighNum"	20355380	1
"SMC06019"	"SMC06019_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-243	-243	-243	"NoDisturb"	20355380	1
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.92690206	0.92690206	0.92690206	"RBI"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.850792527	0.850792527	0.850792527	"MaxMonthQ"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-231.5	-231.5	-231.5	"NoDisturb"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-32.5	-32.5	-32.5	"HighDur"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	8.1742909	8.1742909	8.1742909	"QmaxIDR"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	15	15	15	"HighNum"	948070330	4
"SMC06036"	"SMC06036_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	4.699258532	4.699258532	4.699258532	"Q99"	948070330	4
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-67.5	-67.5	-67.5	"NoDisturb"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.00246163	0.00246163	0.00246163	"MaxMonthQ"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.012836836	0.012836836	0.012836836	"RBI"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.03978	0.03978	0.03978	"QmaxIDR"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0.5	0.5	0.5	"HighNum"	17573647	5
"SMC06079"	"SMC06079_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.02838355	0.02838355	0.02838355	"Q99"	17573647	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.008033315	0.008033315	0.008033315	"RBI"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	0.5	0.5	0.5	"NoDisturb"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.064942858	0.064942858	0.064942858	"MaxMonthQ"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.33821	0.33821	0.33821	"QmaxIDR"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	2	2	2	"HighNum"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	22514628	5
"SMC06216"	"SMC06216_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.076601584	0.076601584	0.076601584	"Q99"	22514628	5
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	17.5	17.5	17.5	"NoDisturb"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.0007547	0.0007547	0.0007547	"QmaxIDR"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.001332746	0.001332746	0.001332746	"MaxMonthQ"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	NA	NA	NA	"RBI"	20332758	6
"SMC06298"	"SMC06298_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	20332758	6
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	16.5	16.5	16.5	"HighNum"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-29.5	-29.5	-29.5	"NoDisturb"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	4.561383	4.561383	4.561383	"QmaxIDR"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	3.26519917	3.26519917	3.26519917	"Q99"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.938672057	0.938672057	0.938672057	"MaxMonthQ"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-17.5	-17.5	-17.5	"HighDur"	22527369	1
"SMC06302"	"SMC06302_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.750980457	1.750980457	1.750980457	"RBI"	22527369	1
"SMC06356"	"SMC06356_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	5.5	5.5	5.5	"HighNum"	17564110	2
"SMC06356"	"SMC06356_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-1	-1	-1	"HighDur"	17564110	2
"SMC06356"	"SMC06356_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.761373709	0.761373709	0.761373709	"RBI"	17564110	2
