StationID_Master	SampleID	CollDate	ConvertTo	ResultValue	MDLvalue	ResultQualCode	Description
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.71	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	49.74	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Sand_Med0.25LT0.5mm_%	19.20	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	11.64	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	4.32	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	4.16	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	4.87	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_2/28/2003_1	2/28/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	2.52	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_8/25/2001_1	8/25/2001 0:00:00	Clay_LT0.0039mm_%	3.53	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_8/25/2001_1	8/25/2001 0:00:00	Sand_0.0625LT2.0mm_%	88.34	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH031	801ANH031_8/25/2001_1	8/25/2001 0:00:00	Silt_0.0039LT0.0625mm_%	3.49	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH032	801ANH032_8/25/2001_1	8/25/2001 0:00:00	Clay_LT0.0039mm_%	29.26	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH032	801ANH032_8/25/2001_1	8/25/2001 0:00:00	Sand_0.0625LT2.0mm_%	11.78	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH032	801ANH032_8/25/2001_1	8/25/2001 0:00:00	Silt_0.0039LT0.0625mm_%	58.95	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH033	801ANH033_8/25/2001_1	8/25/2001 0:00:00	Clay_LT0.0039mm_%	16.92	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH033	801ANH033_8/25/2001_1	8/25/2001 0:00:00	Sand_0.0625LT2.0mm_%	47.77	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH033	801ANH033_8/25/2001_1	8/25/2001 0:00:00	Silt_0.0039LT0.0625mm_%	31.02	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	4.66	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Clay_FineLT0.00098mm_%	1.96	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	2.10	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	9.74	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Sand_Med0.25LT0.5mm_%	1.09	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	18.27	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	19.91	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	14.60	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	19.04	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_2/28/2003_1	2/28/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	8.59	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_8/25/2001_1	8/25/2001 0:00:00	Clay_LT0.0039mm_%	28.52	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_8/25/2001_1	8/25/2001 0:00:00	Sand_0.0625LT2.0mm_%	15.57	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH034	801ANH034_8/25/2001_1	8/25/2001 0:00:00	Silt_0.0039LT0.0625mm_%	55.89	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.63	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Clay_FineLT0.00098mm_%	1.61	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.71	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.71	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	32.11	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Sand_Med0.25LT0.5mm_%	15.46	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	13.58	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	8.14	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	8.33	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	8.59	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_2/28/2003_1	2/28/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	6.07	-88.00	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_8/25/2001_1	8/25/2001 0:00:00	Clay_LT0.0039mm_%	29.86	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_8/25/2001_1	8/25/2001 0:00:00	Sand_0.0625LT2.0mm_%	22.93	0.10	=	Detected value is equal to the value in the ResultValue field
801ANH035	801ANH035_8/25/2001_1	8/25/2001 0:00:00	Silt_0.0039LT0.0625mm_%	47.20	0.10	=	Detected value is equal to the value in the ResultValue field
801EAGNGC	801EAGNGC_6/11/2012_1	6/11/2012 0:00:00	Clay_LT0.0039mm_%	5.20	0.05	=	Detected value is equal to the value in the ResultValue field
801EAGNGC	801EAGNGC_6/11/2012_1	6/11/2012 0:00:00	Sand_0.0625LT2.0mm_%	64.20	0.05	=	Detected value is equal to the value in the ResultValue field
801EAGNGC	801EAGNGC_6/11/2012_1	6/11/2012 0:00:00	Silt_0.0039LT0.0625mm_%	30.90	0.05	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	6.82	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Clay_FineLT0.00098mm_%	3.20	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.03	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	5.56	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.22	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	15.12	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	16.67	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	18.84	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	17.57	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_2/27/2003_1	2/27/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	12.93	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	42.52	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_8/7/2001_1	8/7/2001 0:00:00	Sand_0.0625LT2.0mm_%	2.18	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR036	801HHR036_8/7/2001_1	8/7/2001 0:00:00	Silt_0.0039LT0.0625mm_%	55.29	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	6.68	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Clay_FineLT0.00098mm_%	2.87	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	2.70	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	7.22	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.68	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	11.02	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	12.33	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	22.98	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	18.84	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR037	801HHR037_2/26/2003_1	2/26/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	14.62	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	7.91	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Clay_FineLT0.00098mm_%	3.50	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.34	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	2.18	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	8.46	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	13.44	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	24.51	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	20.39	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_2/27/2003_1	2/27/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	16.23	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	45.53	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_8/7/2001_1	8/7/2001 0:00:00	Sand_0.0625LT2.0mm_%	2.98	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR038	801HHR038_8/7/2001_1	8/7/2001 0:00:00	Silt_0.0039LT0.0625mm_%	51.44	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	6.99	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Clay_FineLT0.00098mm_%	3.43	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.24	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	6.83	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Sand_Med0.25LT0.5mm_%	0.33	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	15.26	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	15.71	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	18.06	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	17.79	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_2/27/2003_1	2/27/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	12.29	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	30.01	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_8/7/2001_1	8/7/2001 0:00:00	Sand_0.0625LT2.0mm_%	28.88	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR039	801HHR039_8/7/2001_1	8/7/2001 0:00:00	Silt_0.0039LT0.0625mm_%	40.97	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	7.10	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Clay_FineLT0.00098mm_%	3.32	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.24	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	1.91	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	10.59	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	17.72	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	21.06	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	21.66	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_2/27/2003_1	2/27/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	13.34	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	41.57	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_8/7/2001_1	8/7/2001 0:00:00	Sand_0.0625LT2.0mm_%	2.52	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR041	801HHR041_8/7/2001_1	8/7/2001 0:00:00	Silt_0.0039LT0.0625mm_%	55.90	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.11	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Clay_FineLT0.00098mm_%	1.08	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	1.40	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Sand_Coarse0.5LT1.0mm_%	0.51	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	34.00	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Sand_Med0.25LT0.5mm_%	12.49	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	13.95	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	8.89	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	8.96	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	9.93	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_2/26/2003_1	2/26/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	5.63	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	5.10	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_8/7/2001_1	8/7/2001 0:00:00	Sand_0.0625LT2.0mm_%	88.95	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR042	801HHR042_8/7/2001_1	8/7/2001 0:00:00	Silt_0.0039LT0.0625mm_%	5.94	0.10	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	7.88	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Clay_FineLT0.00098mm_%	3.52	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.44	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Sand_Fine0.125LT0.25mm_%	2.55	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Sand_VFine0.0625LT0.125mm_%	12.48	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Silt_Coarse0.031LT0.0625mm_%	15.36	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Silt_Fine0.0078LT0.0156mm_%	21.13	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Silt_Med0.0156LT0.031mm_%	18.94	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_2/26/2003_1	2/26/2003 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	14.66	-88.00	=	Detected value is equal to the value in the ResultValue field
801HHR043	801HHR043_8/7/2001_1	8/7/2001 0:00:00	Clay_LT0.0039mm_%	31.18	0.10	=	Detected value is equal to the value in the ResultValue field
