"STATION_CD"	"STATION_NAME"	"COMID"	"STATION_RID"	"HUC12"	"COUNTY_NAME"	"STATION_TYPE"	"LATITUDE"	"LONGITUDE"	"UTM_EAST"	"UTM_NORTH"	"UTM_ZONE"	"Elevation"	"ReferenceStatus"	"Year"
"MGPAC002.03"	107864	21270562	2294	15050100	"PINAL"	"Stream"	33.266639	-111.094889	491163	3680851	"12N"	NA	NA	NA
"MGPEC000.38"	105396	20413814	2028	15070102	"YAVAPAI"	"Stream"	34.301306	-112.315889	378907	3796349	"12N"	NA	NA	NA
"MGPEC003.48"	105397	20412614	2029	15070102	"YAVAPAI"	"Stream"	34.266889	-112.318083	378656	3792535	"12N"	NA	NA	NA
"MGPEW000.02"	106232	21270088	2122	15050100	"PINAL"	"Stream"	33.327778	-111.101528	490551	3687630	"12N"	NA	NA	NA
"MGPEW000.79"	108342	21270088	2363	15050100	"PINAL"	"Stream"	33.336444	-111.100667	490632	3688591	"12N"	NA	NA	NA
"MGPIN003.49"	102521	20413796	1300	15070102	"YAVAPAI"	"Stream"	34.363444	-112.356472	375264	3803289	"12N"	NA	NA	NA
"MGPOL002.72"	100623	20412630	350	15070102	"YAVAPAI"	"Stream"	34.242392	-112.251413	384761	3789741	"12N"	3080	NA	NA
"MGPTC000.15"	104438	21272804	1891	15050100	"PINAL"	"Stream"	33.289861	-111.192944	482035	3683438	"12N"	NA	NA	NA
"MGPWT000.01"	108124	20412300	2327	15070102	"YAVAPAI"	"Stream"	34.436194	-112.366639	374438	3811369	"12N"	NA	NA	NA
"MGPWT000.70"	111476	20412300	61706	15070102	"YAVAPAI"	"Stream"	34.436924	-112.367036	374403	3811450	"12N"	NA	NA	NA
"MGQEN030.06"	103098	21270354	1481	15050100	"PINAL"	"Stream"	33.296794	-111.210899	480365	3684210	"12N"	NA	NA	NA
"MGQEN034.25"	103544	21270482	1607	15050100	"PINAL"	"Stream"	33.277546	-111.152554	485794	3682067	"12N"	NA	NA	NA
"MGQEN034.66"	100624	21270482	876	15050100	"PINAL"	"Stream"	33.277694	-111.148778	486145	3682083	"12N"	2440	NA	NA
"MGQEN037.09"	103096	21270488	1480	15050100	"PINAL"	"Stream"	33.283645	-111.118319	488983	3682739	"12N"	NA	NA	NA
"MGQEN037.17"	103316	21270488	1539	15050100	"PINAL"	"Stream"	33.283889	-111.116944	489111	3682766	"12N"	2660	NA	NA
"MGQEN037.47"	103461	21270406	1599	15050100	"PINAL"	"Stream"	33.284111	-111.113056	489473	3682790	"12N"	2680	NA	NA
"MGQEN038.73"	103095	21270404	1479	15050100	"PINAL"	"Stream"	33.292753	-111.095946	491067	3683746	"12N"	NA	NA	NA
"MGQEN039.75"	103564	21270404	1610	15050100	"PINAL"	"Stream"	33.300955	-111.08634	491962	3684655	"12N"	3005	NA	NA
"MGQEN040.17"	103463	21270404	1601	15050100	"PINAL"	"Stream"	33.302778	-111.080194	492534	3684857	"12N"	NA	NA	NA
"MGQEN041.34"	103094	21270218	1478	15050100	"PINAL"	"Stream"	33.309107	-111.062776	494156	3685557	"12N"	NA	NA	NA
"MGQEN041.42"	105658	21270216	2061	15050100	"PINAL"	"Stream"	33.308861	-111.061861	494241	3685530	"12N"	NA	NA	NA
"MGQEN041.74"	103093	21272768	1477	15050100	"PINAL"	"Stream"	33.311558	-111.058712	494535	3685829	"12N"	NA	NA	NA
"MGQEN044.42"	103092	21269978	1476	15050100	"PINAL"	"Stream"	33.341556	-111.064972	493954	3689155	"12N"	NA	NA	NA
"MGQEN045.03"	105980	21269978	2092	15050100	"PINAL"	"Stream"	33.347056	-111.072194	493282	3689765	"12N"	NA	NA	NA
"MGQEN045.93"	103091	21269978	1475	15050100	"PINAL"	"Stream"	33.356442	-111.082382	492335	3690806	"12N"	NA	NA	NA
"MGRWC000.48"	107866	21270388	2296	15050100	"PINAL"	"Stream"	33.287658	-111.183867	482880	3683193	"12N"	NA	NA	NA
"MGRYW001.61"	107865	21270518	2295	15050100	"PINAL"	"Stream"	33.273361	-111.211556	480299	3681612	"12N"	NA	NA	NA
"MGRYW003.00"	107062	21272858	2206	15050100	"PINAL"	"Stream"	33.257972	-111.206278	480787	3679905	"12N"	NA	NA	NA
"MGRYW003.20"	107422	21272858	2239	15050100	"PINAL"	"Stream"	33.254972	-111.206056	480807	3679573	"12N"	NA	NA	NA
"MGRYW003.38"	108166	21272858	2337	15050100	"PINAL"	"Stream"	33.252028	-111.206028	480809	3679246	"12N"	NA	NA	NA
"MGSKU001.43"	101521	20416270	813	15070102	"MARICOPA"	"Stream"	33.630833	-112.228056	386100	3721901	"12N"	NA	NA	NA
"MGSKW000.07"	103545	21270464	1608	15050100	"PINAL"	"Stream"	33.278571	-111.157441	485339	3682181	"12N"	NA	NA	NA
"MGSKW004.11"	106233	21270464	2123	15050100	"PINAL"	"Stream"	33.318722	-111.115194	489278	3686627	"12N"	NA	NA	NA
"MGSKW004.60"	106288	21270464	2132	15050100	"PINAL"	"Stream"	33.322417	-111.108472	489904	3687036	"12N"	NA	NA	NA
"MGSLR000.88"	100646	20479750	362	NA	"MARICOPA"	"Stream"	33.381294	-112.292516	379777	3694305	"12N"	935	NA	NA
"MGSLR001.09"	100374	20479750	224	NA	"MARICOPA"	"Stream"	33.382111	-112.288944	380110	3694391	"12N"	NA	NA	NA
"MGSLR001.11"	100645	20478484	361	NA	"MARICOPA"	"Stream"	33.381294	-112.28446	380526	3694295	"12N"	935	NA	NA
"MGSLR003.33"	101265	20478484	633	NA	"MARICOPA"	"Stream"	33.389111	-112.258861	382918	3695133	"12N"	NA	NA	NA
"MGSLR003.56"	103738	20479752	1683	NA	"MARICOPA"	"Stream"	33.383611	-112.255	383269	3694519	"12N"	NA	NA	NA
"MGSLR003.96"	100768	20479746	423	NA	"MARICOPA"	"Stream"	33.389444	-112.254167	383355	3695165	"12N"	960	NA	NA
"MGSLR009.30"	104060	20479738	1803	NA	"MARICOPA"	"Stream"	33.4075	-112.169167	391283	3697075	"12N"	NA	NA	NA
"MGSLR013.36"	102767	20478464	1399	NA	"MARICOPA"	"Stream"	33.411111	-112.09975	397743	3697405	"12N"	NA	NA	NA
"MGSLR018.10"	102768	20479736	1400	NA	"MARICOPA"	"Stream"	33.420472	-112.030278	404213	3698376	"12N"	NA	NA	NA
"MGSLR022.76"	101493	20481260	788	NA	"MARICOPA"	"Stream"	33.436111	-111.961111	410660	3700049	"12N"	NA	NA	NA
"MGSLR025.38"	110342	20480302	2538	NA	"MARICOPA"	"Stream"	33.435028	-111.916136	414839	3699891	"12N"	NA	NA	NA
"MGSLR041.57"	102769	20478276	1401	NA	"MARICOPA"	"Stream"	33.516556	-111.69	435921	3708768	"12N"	NA	NA	NA
"MGSSW000.38"	109242	20476618	2427	NA	"MARICOPA"	"Stream"	33.9632	-111.861311	420424	3758410	"12N"	3370	NA	NA
"MGSVW000.01"	108042	21270086	2316	15050100	"PINAL"	"Stream"	33.333556	-111.095361	491125	3688270	"12N"	NA	NA	NA
"MGSYD000.09"	104109	20412486	1823	15070102	"YAVAPAI"	"Stream"	34.324444	-112.07	401563	3798649	"12N"	NA	NA	NA
"MGSYD006.73"	104108	20414616	1822	15070102	"YAVAPAI"	"Stream"	34.360556	-111.979444	409933	3802569	"12N"	NA	NA	NA
"MGSYD007.62"	103252	20414616	1516	15070102	"YAVAPAI"	"Stream"	34.352556	-111.970472	410749	3801674	"12N"	NA	NA	NA
"MGSYD009.13"	100704	20414616	747	15070102	"YAVAPAI"	"Stream"	34.34739	-111.951403	412498	3801085	"12N"	4090	NA	NA
"MGSYD009.51"	106863	20414618	2189	15070102	"YAVAPAI"	"Stream"	34.346728	-111.946625	412937	3801007	"12N"	4120	NA	NA
"MGSYD018.07"	104110	20414640	1824	15070102	"YAVAPAI"	"Stream"	34.321111	-111.831389	423512	3798074	"12N"	NA	NA	NA
"MGTEC000.62"	107863	21272864	2293	15050100	"PINAL"	"Stream"	33.256222	-111.140417	486921	3679701	"12N"	NA	NA	NA
"MGTRK000.01"	102513	20413838	1292	15070102	"YAVAPAI"	"Stream"	34.238806	-112.215417	388071	3789303	"12N"	NA	NA	NA
"MGTRK000.10"	104500	20413838	1899	15070102	"YAVAPAI"	"Stream"	34.239944	-112.215778	388039	3789429	"12N"	NA	NA	NA
"MGTRK001.53"	100587	20413838	752	15070102	"YAVAPAI"	"Stream"	34.252472	-112.208806	388698	3790811	"12N"	2880	NA	NA
"MGTRK003.31"	104460	20413838	1894	15070102	"YAVAPAI"	"Stream"	34.267112	-112.20653	388927	3792432	"12N"	NA	NA	NA
"MGTRK003.38"	104459	20413838	1893	15070102	"YAVAPAI"	"Stream"	34.267566	-112.205214	389048	3792481	"12N"	NA	NA	NA
"MGTRK003.71"	101082	20413838	580	15070102	"YAVAPAI"	"Stream"	34.268639	-112.200722	389463	3792595	"12N"	NA	NA	NA
"MGTRK003.79"	104458	20413838	1892	15070102	"YAVAPAI"	"Stream"	34.26827	-112.201002	389437	3792554	"12N"	NA	NA	NA
"MGTRK003.89"	102510	20413838	1289	15070102	"YAVAPAI"	"Stream"	34.269	-112.201917	389354	3792636	"12N"	NA	NA	NA
"MGTRK004.22"	102509	20413838	1288	15070102	"YAVAPAI"	"Stream"	34.271083	-112.202944	389262	3792868	"12N"	NA	NA	NA
"MGTRK004.33"	102518	20413838	1297	15070102	"YAVAPAI"	"Stream"	34.272472	-112.202611	389294	3793022	"12N"	NA	NA	NA
"MGTRK004.34"	102607	20413838	1337	15070102	"YAVAPAI"	"Stream"	34.2725	-112.2025	389305	3793025	"12N"	NA	NA	NA
"MGTRK004.42"	101627	20413838	861	15070102	"YAVAPAI"	"Stream"	34.273694	-112.2025	389306	3793158	"12N"	NA	NA	NA
"MGTRK007.28"	101083	20412550	581	15070102	"YAVAPAI"	"Stream"	34.293278	-112.228611	386929	3795358	"12N"	NA	NA	NA
"MGTRK010.80"	104880	20412524	1946	15070102	"YAVAPAI"	"Stream"	34.303556	-112.256694	384358	3796529	"12N"	NA	NA	NA
"MGTRK015.47"	102511	20412490	1290	15070102	"YAVAPAI"	"Stream"	34.31975	-112.307194	379734	3798384	"12N"	NA	NA	NA
"MGTRK015.90"	101538	20412490	817	15070102	"YAVAPAI"	"Stream"	34.316361	-112.312528	379238	3798014	"12N"	NA	NA	NA
"MGTRK016.12"	102517	20412490	1296	15070102	"YAVAPAI"	"Stream"	34.318611	-112.314528	379057	3798266	"12N"	NA	NA	NA
"MGTRK018.67"	104881	20412490	1947	15070102	"YAVAPAI"	"Stream"	34.328583	-112.335361	377155	3799397	"12N"	NA	NA	NA
"MGTRK021.44"	102512	20412488	1291	15070102	"YAVAPAI"	"Stream"	34.326417	-112.364556	374466	3799192	"12N"	NA	NA	NA
"MGTRK021.52"	102519	20412488	1298	15070102	"YAVAPAI"	"Stream"	34.327556	-112.365028	374424	3799319	"12N"	NA	NA	NA
"MGTRK021.89"	107782	20413806	2281	15070102	"YAVAPAI"	"Stream"	34.32825	-112.370306	373940	3799403	"12N"	NA	NA	NA
"MGTRK022.00"	104479	20412468	1896	15070102	"YAVAPAI"	"Stream"	34.329417	-112.371111	373867	3799533	"12N"	NA	NA	NA
"MGTRK024.35"	101626	20412468	860	15070102	"YAVAPAI"	"Stream"	34.355583	-112.372778	373753	3802437	"12N"	NA	NA	NA
"MGTRK029.11"	104113	20412468	1827	15070102	"YAVAPAI"	"Stream"	34.409167	-112.38	373170	3808388	"12N"	NA	NA	NA
"MGTRK029.80"	101524	20402993	816	15070102	"YAVAPAI"	"Stream"	34.416278	-112.401639	371192	3809204	"12N"	NA	NA	NA
"MGTRK030.07"	101523	20412468	815	15070102	"YAVAPAI"	"Stream"	34.419	-112.3905	372220	3809492	"12N"	NA	NA	NA
"MGTUL005.21"	100671	20413950	374	15070102	"YAVAPAI"	"Stream"	34.011839	-112.275025	382267	3764201	"12N"	2230	NA	NA
"MGTUS000.06"	107704	20412538	2273	15070102	"YAVAPAI"	"Stream"	34.30265	-112.321756	378369	3796505	"12N"	NA	NA	NA
"MGUA1000.01"	106223	21270678	2117	15050100	"PINAL"	"Stream"	33.225778	-111.079444	492598	3676320	"12N"	NA	NA	NA
"MGUA2000.06"	107822	21270622	2288	15050100	"PINAL"	"Stream"	33.247333	-111.1095	489800	3678712	"12N"	NA	NA	NA
"MGUA2001.00"	106284	21270622	2130	15050100	"PINAL"	"Stream"	33.248417	-111.095667	491088	3678831	"12N"	NA	NA	NA
"MGUA3000.13"	106343	21270780	2137	15050100	"PINAL"	"Stream"	33.214472	-111.065861	493862	3675066	"12N"	NA	NA	NA
"MGUA4001.44"	107943	21270598	2303	15050100	"PINAL"	"Stream"	33.256944	-111.098778	490799	3679777	"12N"	NA	NA	NA
"MGUAR000.11"	106283	21270780	2129	15050100	"PINAL"	"Stream"	33.21925	-111.067667	493695	3675595	"12N"	NA	NA	NA
"MGUAU000.24"	107983	21270630	2308	15050100	"PINAL"	"Stream"	33.250667	-111.091139	491510	3679080	"12N"	NA	NA	NA
"MGUB1000.01"	108123	20412300	2326	15070102	"YAVAPAI"	"Stream"	34.427583	-112.375083	373649	3810425	"12N"	NA	NA	NA
"MGUBB000.11"	108122	20412300	2325	15070102	"YAVAPAI"	"Stream"	34.439833	-112.357083	375322	3811761	"12N"	NA	NA	NA
"MGUBE000.10"	105401	20412596	2031	15070102	"YAVAPAI"	"Stream"	34.291	-112.327806	377796	3795220	"12N"	NA	NA	NA
"MGUCC000.66"	107942	21269846	2302	15050100	"PINAL"	"Stream"	33.363828	-111.118103	489013	3691628	"12N"	NA	NA	NA
"MGUCM000.01"	110995	20402993	2626	15070103	"YAVAPAI"	"Stream"	34.425306	-112.425333	369028	3810236	"12N"	NA	NA	NA
"MGUCM000.02"	106544	21270098	2161	15050100	"PINAL"	"Stream"	33.329167	-111.089694	491652	3687783	"12N"	NA	NA	NA
"MGUCM000.09"	103352	20402993	1545	15070103	"YAVAPAI"	"Stream"	34.424167	-112.425833	368981	3810110	"12N"	NA	NA	NA
"MGUCM000.13"	110996	20402993	2627	15070103	"YAVAPAI"	"Stream"	34.423611	-112.426111	368954	3810049	"12N"	NA	NA	NA
"MGUCM000.22"	103359	20402993	1551	15070103	"YAVAPAI"	"Stream"	34.422778	-112.427222	368851	3809958	"12N"	NA	NA	NA
"MGUCM000.25"	103358	20402993	1550	15070103	"YAVAPAI"	"Stream"	34.4225	-112.426389	368927	3809926	"12N"	NA	NA	NA
"MGUCM000.27"	103357	20402993	1549	15070103	"YAVAPAI"	"Stream"	34.422222	-112.426667	368901	3809896	"12N"	NA	NA	NA
"MGUCM000.31"	106342	21270098	2136	15050100	"PINAL"	"Stream"	33.328861	-111.086639	491937	3687749	"12N"	NA	NA	NA
"MGUCO000.51"	107962	21270472	2304	15050100	"PINAL"	"Stream"	33.279722	-111.097806	490892	3682302	"12N"	NA	NA	NA
"MGUDG000.10"	108202	21270404	2341	15050100	"PINAL"	"Stream"	33.290028	-111.096361	491028	3683444	"12N"	NA	NA	NA
"MGUDR000.99"	106782	22444254	2176	15050100	"GILA"	"Stream"	33.326139	-110.948083	504832	3687445	"12N"	NA	NA	NA
"MGUDR001.12"	110528	22444254	2562	15050100	"GILA"	"Stream"	33.327028	-110.946556	504974	3687544	"12N"	NA	NA	NA
"MGUDR001.15"	106783	22444254	2177	15050100	"GILA"	"Stream"	33.327194	-110.94675	504956	3687562	"12N"	NA	NA	NA
"MGUDR001.20"	106784	22444254	2178	15050100	"GILA"	"Stream"	33.327333	-110.946889	504943	3687577	"12N"	NA	NA	NA
"MGUDR001.41"	106785	22444254	2179	15050100	"GILA"	"Stream"	33.329194	-110.94675	504956	3687784	"12N"	NA	NA	NA
"MGUDT000.05"	108224	21270562	2344	15050100	"PINAL"	"Stream"	33.264917	-111.080722	492482	3680659	"12N"	NA	NA	NA
"MGUEU000.03"	109442	20412270	2441	15070102	"YAVAPAI"	"Stream"	34.46	-112.340444	376880	3813977	"12N"	NA	NA	NA
"MGUHS000.10"	103433	20402993	1588	15070103	"YAVAPAI"	"Stream"	34.426944	-112.412222	370236	3810401	"12N"	NA	NA	NA
"MGULN000.11"	103421	20413762	1582	15070102	"YAVAPAI"	"Stream"	34.452917	-112.39	372317	3813253	"12N"	NA	NA	NA
"MGULN000.16"	103420	20413762	1581	15070102	"YAVAPAI"	"Stream"	34.453056	-112.39025	372294	3813268	"12N"	NA	NA	NA
"MGULN000.23"	103419	20413762	1580	15070102	"YAVAPAI"	"Stream"	34.453111	-112.391472	372182	3813276	"12N"	NA	NA	NA
"MGULN000.64"	103430	20413762	1585	15070102	"YAVAPAI"	"Stream"	34.450417	-112.397944	371584	3812985	"12N"	NA	NA	NA
"MGULN000.70"	103429	20413762	1584	15070102	"YAVAPAI"	"Stream"	34.450444	-112.3985	371533	3812989	"12N"	NA	NA	NA
"MGULN000.75"	103428	20413762	1583	15070102	"YAVAPAI"	"Stream"	34.450778	-112.399361	371454	3813027	"12N"	NA	NA	NA
"MGUQ1001.43"	106287	21270478	2131	15050100	"PINAL"	"Stream"	33.29125	-111.124194	488437	3683583	"12N"	NA	NA	NA
"MGUQ1001.80"	107843	21270478	2291	15050100	"PINAL"	"Stream"	33.294917	-111.119583	488866	3683989	"12N"	NA	NA	NA
"MGUQ1002.56"	108264	21270266	2352	15050100	"PINAL"	"Stream"	33.318694	-111.099139	490772	3686623	"12N"	NA	NA	NA
"MGUQ2000.07"	105760	21270404	2069	15050100	"PINAL"	"Stream"	33.307886	-111.072775	493225	3685422	"12N"	NA	NA	NA
"MGUQ3000.03"	105761	21270194	2070	15050100	"PINAL"	"Stream"	33.309869	-111.067661	493702	3685642	"12N"	NA	NA	NA
"MGUQ4000.01"	106289	21272768	2133	15050100	"PINAL"	"Stream"	33.338833	-111.059417	494471	3688853	"12N"	NA	NA	NA
"MGUQ5000.85"	108002	21272860	2309	15050100	"PINAL"	"Stream"	33.268611	-111.183806	482882	3681081	"12N"	NA	NA	NA
"MGUQ6001.34"	108003	21270606	2310	15050100	"PINAL"	"Stream"	33.266611	-111.193361	481992	3680861	"12N"	NA	NA	NA
"MGUQ7000.29"	108022	21270214	2311	15050100	"PINAL"	"Stream"	33.309222	-111.055278	494854	3685570	"12N"	NA	NA	NA
"MGUQ8001.83"	108062	21270402	2318	15050100	"PINAL"	"Stream"	33.305194	-111.095722	491089	3685126	"12N"	NA	NA	NA
"MGUQ8001.97"	108063	21270402	2319	15050100	"PINAL"	"Stream"	33.306722	-111.095139	491143	3685295	"12N"	NA	NA	NA
"MGUQD000.01"	108024	21270264	2313	15050100	"PINAL"	"Stream"	33.305639	-111.062639	494169	3685173	"12N"	NA	NA	NA
"MGUQD000.66"	108023	21270368	2312	15050100	"PINAL"	"Stream"	33.299028	-111.068806	493594	3684440	"12N"	NA	NA	NA
"MGUQE000.01"	104522	21270264	1900	15050100	"PINAL"	"Stream"	33.308806	-111.062278	494203	3685524	"12N"	NA	NA	NA
"MGUQE000.38"	106019	21270264	2094	15050100	"PINAL"	"Stream"	33.304778	-111.060778	494342	3685077	"12N"	NA	NA	NA
"MGUQE001.08"	106224	21270368	2118	15050100	"PINAL"	"Stream"	33.297167	-111.060278	494388	3684233	"12N"	NA	NA	NA
"MGUR1000.01"	107963	21272858	2305	15050100	"PINAL"	"Stream"	33.250861	-111.207417	480679	3679117	"12N"	NA	NA	NA
"MGUR1000.48"	107964	21272858	2306	15050100	"PINAL"	"Stream"	33.247	-111.210861	480357	3678690	"12N"	NA	NA	NA
"MGUT2001.20"	104897	20413808	1949	15070102	"YAVAPAI"	"Stream"	34.316831	-112.251464	384857	3797995	"12N"	NA	NA	NA
"MGUTR000.22"	104498	20413838	1897	15070102	"YAVAPAI"	"Stream"	34.271111	-112.201056	389436	3792870	"12N"	NA	NA	NA
"MGUTU000.19"	105398	20412534	2030	15070102	"YAVAPAI"	"Stream"	34.300222	-112.337417	376925	3796254	"12N"	NA	NA	NA
"MGUU1000.15"	106263	21270294	2127	15050100	"PINAL"	"Stream"	33.303	-111.058278	494575	3684880	"12N"	NA	NA	NA
"MGUUA000.24"	106282	21270780	2128	15050100	"PINAL"	"Stream"	33.217028	-111.065889	493860	3675349	"12N"	NA	NA	NA
"MGUUQ000.26"	106262	21270368	2126	15050100	"PINAL"	"Stream"	33.299083	-111.063	494135	3684446	"12N"	NA	NA	NA
"MGUUQ000.73"	107785	21270368	2284	15050100	"PINAL"	"Stream"	33.29675	-111.070639	493423	3684188	"12N"	NA	NA	NA
"MGUUU000.00"	103717	20478510	1680	NA	"MARICOPA"	"Stream"	33.335278	-112.096111	397992	3688993	"12N"	NA	NA	NA
"MGUUU000.01"	103718	20478510	1681	NA	"MARICOPA"	"Stream"	33.340278	-112.086389	398903	3689538	"12N"	NA	NA	NA
"MGWCC000.25"	111058	21269876	2633	15050100	"PINAL"	"Stream"	33.357389	-111.12965	487938	3690916	"12N"	2959	NA	NA
"MGWHC000.34"	107682	21270158	2270	15050100	"PINAL"	"Stream"	33.318333	-111.156806	485405	3686589	"12N"	NA	NA	NA
"MGWHC002.01"	107922	21270158	2301	15050100	"PINAL"	"Stream"	33.331889	-111.1385	487111	3688090	"12N"	NA	NA	NA
"MGWHC003.58"	107442	21269980	2240	15050100	"PINAL"	"Stream"	33.352278	-111.132056	487713	3690349	"12N"	NA	NA	NA
"MGWHC003.78"	110628	21269980	2568	15050100	"PINAL"	"Stream"	33.35501	-111.13222	487698	3690652	"12N"	NA	NA	NA
"MGWOC000.43"	107862	21270662	2292	15050100	"PINAL"	"Stream"	33.242861	-111.113111	489463	3678217	"12N"	NA	NA	NA
"MGWOL002.28"	102523	20412474	1302	15070102	"YAVAPAI"	"Stream"	34.336694	-112.299306	380484	3800253	"12N"	NA	NA	NA
"MGWTW002.26"	109183	20427062	2424	15070101	"MARICOPA"	"Stream"	33.333944	-112.511528	359327	3689329	"12N"	NA	NA	NA
"MGXBE000.00"	105376	20413832	2027	15070102	"YAVAPAI"	"Stream"	34.241778	-112.337083	376870	3789773	"12N"	NA	NA	NA
"MGXU1000.01"	107182	21272864	2217	15050100	"PINAL"	"Stream"	33.251806	-111.144	486586	3679212	"12N"	NA	NA	NA
"MGXU2000.01"	107162	21270590	2215	15050100	"PINAL"	"Stream"	33.257694	-111.127361	488137	3679863	"12N"	NA	NA	NA
"MGXU3000.02"	107163	21270590	2216	15050100	"PINAL"	"Stream"	33.256222	-111.13	487891	3679700	"12N"	NA	NA	NA
"MGXUU000.00"	106602	21270368	2166	15050100	"PINAL"	"Stream"	33.296944	-111.059444	494466	3684209	"12N"	NA	NA	NA
"PAGSPR-HATCHERY"	111419	20453660	61585	NA	NA	"Stream"	34.761241	-111.890455	418508	3846927	"12N"	NA	NA	NA
"SCACW006.74"	100709	15893886	680	15050302	"PIMA"	"Stream"	32.299302	-110.706174	527663	3573650	"12N"	2960	NA	NA
"SCALG000.07"	100259	15906419	155	15050301	"SANTA CRUZ"	"Stream"	31.515	-110.785	520414	3486699	"12N"	NA	NA	NA
"SCALG004.45"	100870	15908163	471	15050301	"SANTA CRUZ"	"Stream"	31.483751	-110.737724	524911	3483245	"12N"	NA	NA	NA
"SCALG004.67"	100317	15908163	186	15050301	"SANTA CRUZ"	"Stream"	31.481028	-110.736778	525002	3482944	"12N"	NA	NA	NA
"SCALG004.70"	106622	15908163	2167	15050301	"SANTA CRUZ"	"Stream"	31.480583	-110.736861	524994	3482895	"12N"	NA	NA	NA
"SCALG004.72"	100836	15908163	460	15050301	"SANTA CRUZ"	"Stream"	31.480221	-110.736802	525000	3482854	"12N"	NA	NA	NA
"SCALG005.15"	100837	15908163	461	15050301	"SANTA CRUZ"	"Stream"	31.475579	-110.733278	525336	3482341	"12N"	NA	NA	NA
"SCALG005.35"	100838	15908163	462	15050301	"SANTA CRUZ"	"Stream"	31.473318	-110.732817	525380	3482090	"12N"	NA	NA	NA
"SCALG005.45"	102952	15908163	1450	15050301	"SANTA CRUZ"	"Stream"	31.472222	-110.731389	525516	3481969	"12N"	NA	NA	NA
"SCALG005.66"	100839	15908163	463	15050301	"SANTA CRUZ"	"Stream"	31.470863	-110.728715	525770	3481819	"12N"	NA	NA	NA
"SCARI010.07"	100233	15878397	134	15050304	"PIMA"	"Stream"	31.601944	-111.379167	464032	3496378	"12N"	NA	NA	NA
"SCARI013.81"	100232	15878473	133	15050304	"PIMA"	"Stream"	31.573333	-111.332583	468441	3493192	"12N"	NA	NA	NA
"SCARI015.19"	100231	15878491	964	15050304	"PIMA"	"Stream"	31.565667	-111.312806	470315	3492337	"12N"	NA	NA	NA
"SCBAC000.01"	111468	15895572	61696	15050302	"PIMA"	"Stream"	31.868684	-110.675641	530681	3525926	"12N"	NA	NA	NA
"SCBCC006.33"	103031	15906067	1471	15050301	"SANTA CRUZ"	"Stream"	31.671167	-110.784694	520409	3504008	"12N"	NA	NA	NA
"SCBCC006.74"	103032	15906067	1472	15050301	"SANTA CRUZ"	"Stream"	31.675778	-110.786667	520221	3504519	"12N"	NA	NA	NA
"SCBCN001.40"	105518	15893892	2047	15050302	"PIMA"	"Stream"	32.312528	-110.797528	519059	3575096	"12N"	NA	NA	NA
"SCBCN002.27"	110650	15893892	2575	15050302	"PIMA"	"Stream"	32.31835	-110.784908	520246	3575744	"12N"	2919	NA	NA
"SCBOC001.47"	110961	15906175	2624	15050301	"SANTA CRUZ"	"Stream"	31.595667	-110.90985	508552	3495623	"12N"	NA	NA	NA
"SCCAV005.54"	100429	15895752	987	15050302	"SANTA CRUZ"	"Stream"	31.715227	-110.826891	516401	3508884	"12N"	6340	NA	NA
"SCCDO015.93"	105479	15903449	2043	15050301	"PIMA"	"Stream"	32.478694	-110.899194	509472	3593502	"12N"	NA	NA	NA
"SCCDO023.33"	103648	15901615	1656	15050301	"PINAL"	"Stream"	32.5625	-110.848889	514185	3602797	"12N"	NA	NA	NA
"SCCDO032.20"	100430	15901751	692	15050301	"PIMA"	"Stream"	32.512158	-110.784683	520224	3597227	"12N"	4600	NA	NA
"SCCHM002.01"	101584	15894254	852	15050302	"PIMA"	"Stream"	32.153611	-110.608333	536933	3557530	"12N"	NA	NA	NA
"SCCHM004.75"	101593	15894220	853	15050302	"PIMA"	"Stream"	32.199167	-110.608611	536889	3562579	"12N"	NA	NA	NA
"SCCIE000.43"	100595	15894416	338	15050302	"PIMA"	"Stream"	32.034361	-110.674722	530713	3544291	"12N"	3264	NA	NA
"SCCIE000.70"	100296	15894416	185	15050302	"PIMA"	"Stream"	32.031389	-110.671389	531029	3543962	"12N"	NA	NA	NA
"SCCIE002.89"	100263	15894436	158	15050302	"PIMA"	"Stream"	32.019167	-110.645556	533472	3542615	"12N"	3369	NA	NA
"SCCIE003.26"	100598	15894434	339	15050302	"PIMA"	"Stream"	32.019222	-110.641056	533897	3542623	"12N"	3371	NA	NA
"SCCIE004.25"	101179	15894464	602	15050302	"PIMA"	"Stream"	32.013464	-110.628246	535109	3541988	"12N"	3370	NA	NA
"SCCIE005.99"	106522	15894464	2158	15050302	"PIMA"	"Stream"	32.002222	-110.610833	536758	3540748	"12N"	NA	NA	NA
"SCCIE006.69"	101178	15894478	601	15050302	"PIMA"	"Stream"	31.999833	-110.602028	537591	3540486	"12N"	3491	NA	NA
"SCCIE007.32"	100599	15895456	340	15050302	"PIMA"	"Stream"	31.997472	-110.591861	538552	3540228	"12N"	3538	NA	NA
"SCCIE007.56"	100264	15895468	159	15050302	"PIMA"	"Stream"	31.998333	-110.588611	538859	3540325	"12N"	NA	NA	NA
"SCCIE019.90"	100480	15895564	278	15050302	"PIMA"	"Stream"	31.884859	-110.55486	542098	3527760	"12N"	4050	NA	NA
"SCCIE020.45"	103300	15895564	1534	15050302	"PIMA"	"Stream"	31.884	-110.557056	541891	3527664	"12N"	NA	NA	NA
