	COMID	W___IMPERV	SLOPE	SLOPEGRADW	AWS050WTA	SLOPELENKM	RunOffV	MINELEVSMO	W___AGRIC	TempV	HYDCLPRS	W___CANAL_	DivDASqKM	W_RD_CROSS	ST_ORDER	ROCKTYPE1	HYDGRPDCD	DRCLASSDCD	HGroup	KGroup	Temp	HGroup2	KGroup2
3480	20334600	3.983188762	0.00137931	43.900002	4.08	0.203	62.309101	57139	0	1665.380004	50	0	35.1729	0.341171754	2	Rock	C	4	3	2	16.65380004	3	2
3481	20333628	0.025133283	0.09754861	46	4.24	1.697	20.971099	17176	0	1750.560058	75	0	1.1817	0	1	Rock	D	3	4	2	17.50560058	4	2
3482	17563608	0.056846621	0.05203748	43.700001	7.59	1.227	95.6352	53171	0	1782.819946	42	0	2.5173	0.397251023	2	Rock	B	3	5	2	17.82819946	2	2
3483	22555722	2.367540435	0.05265122	4.3	4.51	2.1159999	186.207992	50331	0	1771.589965	35	1.305808379	1.6137	1.239387742	1	Alluvium	A	4	6	6	17.71589965	6	5
3484	17586810	1.279765503	0.00916162	43.700001	7.59	2.4809999	137.222	14184	6.63073954	1638.98999	42	0.010473526	123.5835	1.060012057	4	Alluvium	B	3	5	4	16.3898999	5	1
3485	22514834	12.91283106	0.00376585	1.5	6.64	2.05	30.779499	24641	0	1814.650024	46	0.019972808	24.5007	1.469345774	3	Alluvium	B	NA	2	4	18.14650024	5	1
3486	17594775	0.092993631	0.01901646	45.5	6.45	2.4300001	58.6538	257	0	1429.760009	65	0	9.1845	0.435516359	3	Rock	D	3	4	3	14.29760009	4	2
3487	17591018	0.023085307	NA	23.200001	4.25	NA	34.562801	NA	0	1497.760009	45	0	3.1725	0	0	Water	D	NA	1	5	14.97760009	1	4
3488	948070264	0.498795889	0.02111675	1.5	6.64	0.197	38.117599	14044	0.002250674	1895.310058	46	0.027981476	599.8203	0.225067408	5	Alluvium	B	NA	2	4	18.95310058	5	1
3489	17586616	0.090618438	0.01345744	2.5	6.02	1.128	135.460998	20264	0.37571406	1626.650024	75	0	199.3005	0.205719504	5	Alluvium	B	3	2	4	16.26650024	5	1
3490	17586978	0.121212121	0.05561111	43.700001	7.59	3.96	141.880996	17139	0.030921459	1681.609985	42	0	2.9106	0	1	Rock	B	3	5	2	16.81609985	2	2
3491	22556106	2.204612676	0.01372549	5.9	5.36	0.663	17	38486	0.545766791	1825.189941	51	0.05818431	160.3584	0.744511607	3	Alluvium	B	3	2	4	18.25189941	5	1
3492	17591038	0	NA	23.200001	4.25	NA	17.5526	NA	0	1495.48999	45	0	0.0684	0	0	Rock	D	NA	4	3	14.9548999	1	6
3493	20326437	0.59226957	0.00117378	3.6	5.59	1.9680001	18	17176	0	1806.040039	61	0	429.7203	0.353718454	3	Rock	B	3	5	4	18.06040039	2	2
3494	17596149	9.196293151	0.0007862	10.6	5.88	0.725	41.413799	110	10.60789905	1527.800048	45	0.137361384	29.6694	1.179666593	3	Rock	D	2	1	3	15.27800048	1	2
3495	20329182	1.568608882	0.01531958	43.900002	4.08	0.97	18.295	18948	4.092109854	1765.369995	50	0	18.0567	0.387667736	2	Rock	C	4	3	2	17.65369995	3	2
3496	17586500	0.045325045	0.07417754	2.5	6.02	0.383	227	24315	2.097902098	1600	75	0	3.4749	0.863334197	2	Rock	B	3	5	3	16	2	2
3497	22547349	0.183858899	0.04117578	46	4.24	1.7180001	18.7777	60426	0	1729.280029	75	0	1.6839	1.187718986	1	Rock	D	3	4	2	17.29280029	4	2
3498	20348613	0.171293448	0.01145038	3.6	5.59	0.131	21	13321	0	1786	61	0	112.6593	0.514826561	3	Alluvium	B	3	2	4	17.86	5	1
3499	22555026	1.674609312	0.02714912	4.3	4.51	0.684	209.930999	52964	0.051070287	1788.689941	35	0	0.4887	0.84306506	1	Alluvium	A	4	6	6	17.88689941	6	5
3500	22534620	10.60364004	0.03856862	43.900002	4.08	3.5699999	17.393299	52456	0	1766.180053	50	0	3.5604	3.370407819	1	Rock	C	4	3	2	17.66180053	3	2
3501	20348747	0.920501428	0.01349982	43.900002	4.08	2.8829999	20.787	60530	0	1740.030029	50	0	11.3436	1.234176099	2	Rock	C	4	3	2	17.40030029	3	2
3502	17574151	1.674667362	0.0742338	52.900002	4.31	3.55	84.799102	44256	0	1712.329956	85	0	3.4497	2.319042236	1	Rock	C	4	3	2	17.12329956	3	2
3503	22545273	3.637858343	0.01100367	21.4	6.84	0.817	17	39059	0.534330461	1791.660034	26	0.288714269	83.0385	1.059749393	2	Rock	C	3	5	2	17.91660034	2	2
3504	20325513	0.830513919	0.03930195	46	4.24	1.891	25.524599	37680	0	1698.510009	75	0.352064729	8.406	3.925767309	2	Rock	D	3	4	2	16.98510009	4	2
3505	20332508	0	0.0821861	43.900002	4.08	1.569	39.183799	37715	0	1684.810058	50	0	1.1214	0.891742465	1	Rock	C	4	3	2	16.84810058	3	2
3506	20350689	0	0.06376547	37.299999	7.58	1.535	23.160499	16631	0	1792.270019	45	0	1.0989	0	1	Rock	C	3	5	2	17.92270019	2	2
3507	20332436	2.611111111	0.07724137	43.900002	4.08	1.2180001	26.0615	33673	0	1704.349975	50	0	1.215	3.29218107	1	Rock	C	4	3	2	17.04349975	3	2
3508	22547475	0.218163754	0.02071105	46	4.24	1.5470001	20.0492	60617	0.394483081	1714.089965	75	0	30.7998	0.811693582	1	Rock	D	3	4	2	17.14089965	4	2
3509	17564120	31.08300807	0.01536037	2.5	6.02	3.8710001	19.8938	19016	0	1695.930053	75	0	3.4587	5.493393472	1	Rock	B	3	5	2	16.95930053	2	2
3510	20366395	55.82531646	NA	1.5	6.64	NA	15	NA	0	1749.329956	46	0	0.3555	0	0	Alluvium	B	NA	2	1	17.49329956	5	1
3511	22558172	1.688874589	0.02246185	4.3	4.51	0.983	172.593994	48018	0.050421621	1805.23999	35	0	2.8692	0.843028157	2	Alluvium	A	4	6	6	18.0523999	6	5
3512	20342509	4.354885057	0.03054527	16	5.92	2.0539999	14.777299	1381	0	1692.859985	43	0	1.2528	0.798212005	1	Alluvium	D	2	1	1	16.92859985	1	3
3513	20348485	0.168118467	0.024	3.6	5.59	0.365	25	16980	0	1775	61	0	0.1395	0.483933411	1	Rock	B	3	5	2	17.75	2	2
3514	20348885	0.187872911	0.01593159	46	4.24	1.959	80.876098	23393	0.025941619	1765.060058	75	0	145.7118	0.514714663	3	Rock	D	3	4	2	17.65060058	4	2
3515	17589946	0	NA	23.200001	4.25	NA	20	NA	0	1450	45	0	0.0081	0	0	Water	D	NA	1	5	14.5	1	4
3516	22549425	0.116297468	0.02789622	6.1	6.18	1.0599999	36.623699	47251	0	1779.780029	78	0	1.1376	3.516174402	1	Alluvium	B	3	2	1	17.79780029	5	1
3517	22515014	25.90017157	0.00464765	1.5	6.64	1.192	20.478399	6818	0	1900.369995	46	0.133885639	196.1856	1.187650878	3	Alluvium	B	NA	2	4	19.00369995	5	1
3518	948070378	9.208877665	NA	10.7	2.94	NA	18.993099	NA	0	1583.70996	59	0	1.0494	1.618830233	0	Water	A	5	1	5	15.8370996	1	4
3519	20341685	1.141624284	0.00352986	3.6	5.59	1.289	17	4479	7.924893594	1724.810058	61	0.040973787	1171.458	0.785346124	5	Rock	B	3	5	4	17.24810058	2	1
3520	20333454	0.940695095	0.00586705	16.5	3.43	0.346	17.8537	18187	0	1770.71997	57	0	18.2565	0.438200093	3	Rock	D	3	4	2	17.7071997	4	2
3521	17592080	0.106029106	0.00373493	23.200001	4.25	0.083	111	30051	0	1447	45	0	0.4329	0	1	Rock	D	NA	4	3	14.47	1	2
3522	20348765	0.037913486	0.09046638	43.900002	4.08	3.302	67.977401	36536	0	1730.140014	50	0	3.537	0.282725474	1	Rock	C	4	3	2	17.30140014	3	2
3523	20331512	10.45241131	0.00507936	9.1	5.13	0.189	14.873	364	0.454185795	1686.130004	74	0.02695176	1120.3785	0.870241619	5	Alluvium	D	4	1	1	16.86130004	1	1
3524	22534942	0.74950467	0.03493862	37.799999	6.5	3.177	50.504699	67105	0	1734.47998	39	0	3.1797	0.314495078	1	Rock	B	NA	5	2	17.3447998	2	2
3525	17562544	0.382976312	0.02096484	20.799999	7.01	2.5599999	39.272598	9960	37.23223393	1643.21997	35	0	7.9407	0.62966741	2	Alluvium	D	3	2	1	16.4321997	4	1
3526	20325671	0.520172127	0.00413043	3.6	5.59	0.046	18	16659	0.060650464	1794.150024	61	0.015424686	0.0468	0.417383048	5	Rock	B	3	5	4	17.94150024	2	1
3527	20351077	3.162939297	0.07047686	9.1	5.13	2.8310001	15.008199	965	0	1701.790039	74	0	1.9719	1.521375323	1	Water	D	4	1	5	17.01790039	1	4
3528	17594973	0.547554063	NA	NA	NA	NA	60.225101	NA	0	1424.46997	NA	0	0.3159	0.933118716	0	Rock	NA	NA	4	3	14.2446997	1	2
3529	22548265	0.916326531	0.03480464	43.900002	4.08	2.585	70.3498	30095	43.02040816	1787.25	50	0	2.205	2.267573696	1	Rock	C	4	3	2	17.8725	3	2
3530	17595223	0.365139949	0.07167286	47	5.95	1.076	113.359001	7807	0.619168787	1506.819946	49	0	10.611	0.753934596	2	Rock	D	3	4	3	15.06819946	4	2
3531	20350707	0.221434446	0.00001	37.299999	7.58	0.131	21	12647	0.286435439	1803.270019	45	0	31.7349	0.50417679	3	Rock	C	3	5	2	18.03270019	2	2
3532	22514508	0.37827476	0.05751257	47.700001	4.81	2.187	104.236	37347	0	1758.319946	46	0	1.4085	1.419950302	1	Rock	D	NA	4	2	17.58319946	4	2
3533	20329180	3.677269821	0.0040907	16	5.92	2.227	14.1885	2192	2.485444356	1718.98999	43	0.044861739	800.8749	0.678008513	4	Rock	D	2	1	2	17.1898999	1	2
3534	22548375	0.316752386	0.01698952	43.900002	4.08	0.382	18.177099	11622	23.19541465	1758.589965	50	0	35.1729	0.653912529	2	Rock	C	4	3	2	17.58589965	3	2
3535	20333644	1.468668407	0.03548366	46	4.24	1.561	30.3658	39276	0	1704.439941	75	0.006634639	2.0682	5.802146794	1	Rock	D	3	4	2	17.04439941	4	2
3536	20348439	0.131920938	0.01378228	46	4.24	0.542	34.4449	19266	0	1776.579956	75	0	97.5789	0.522653975	3	Rock	D	3	4	2	17.76579956	4	2
3537	20350669	20.87741289	0.00410282	31.200001	7.4	0.992	15.327599	4222	0	1731.540039	38	0	7.1802	3.760340938	2	Rock	D	3	4	2	17.31540039	4	2
3538	17573003	0.051282051	0.02685714	43.700001	7.59	0.385	128.490005	16627	0	1635.650024	42	0	2.4921	2.407608041	1	Rock	B	3	5	3	16.35650024	2	2
3539	17574595	0.028004667	0.30455512	43.799999	4.3	2.0680001	179.311996	33097	0	1621.339965	69	0	0.7713	0	1	Rock	D	3	4	3	16.21339965	4	2
3540	20366305	11.01062907	0.11200063	31.200001	7.4	3.1689999	18.408199	244	0	1721.520019	38	0	4.149	1.928175464	1	Water	D	3	1	5	17.21520019	1	4
3541	17563566	0.058727569	0.10708282	43.700001	7.59	1.642	116.252998	59564	0	1726.780029	42	0	1.1034	0	1	Rock	B	3	5	2	17.26780029	2	2
3542	20325467	0.650178784	0.01334932	6.1	6.18	1.251	69.984901	69828	0	1576.609985	78	0	30.204	0.893921335	2	Rock	B	3	5	3	15.76609985	2	2
3543	20329468	0	0.10467208	43.900002	4.08	1.723	149.837005	57909	0	1557.810058	50	0	7.0785	0.706364343	2	Rock	C	4	3	3	15.57810058	3	2
3544	22548413	0.428886439	0.08573142	44.799999	2	2.5840001	64.393997	27373	0	1749.020019	75	0	2.4489	0.408346605	1	Rock	D	NA	4	2	17.49020019	4	2
3545	17591216	0	NA	NA	NA	NA	20	NA	0	1450	NA	0	0.0027	0	0	Water	NA	NA	1	5	14.5	1	4
3546	20325473	0.254271134	0.0830095	43.900002	4.08	3.3659999	66.163101	45463	0	1613.170043	50	0	4.0563	0.246530089	1	Rock	C	4	3	3	16.13170043	3	2
3547	20334596	1.512405973	0.05370078	0	0	0.127	25.4545	22926	0	1751.5	100	0	16.0326	1.55932288	3	Rock	NA	NA	1	2	17.515	1	2
3548	20329796	0.091190792	0.00981269	43.900002	4.08	0.961	20.012699	20745	0.016458383	1732.300048	50	0.018648955	317.1636	0.47294204	4	Rock	C	4	3	2	17.32300048	3	2
3549	17591130	0	0.05902205	23.200001	4.25	2.086	76.710197	6715	0	1433.430053	45	0	2.0655	0	1	Rock	D	NA	4	3	14.33430053	1	2
3550	22563222	0.640533596	0.01187331	37.299999	7.58	4.8150001	27.7028	27199	0	1780.109985	45	0	49.3857	0.728955953	3	Rock	C	3	5	2	17.80109985	2	2
3551	22549117	3.463346241	0.0019168	3.6	5.59	2.4519999	17.0135	3160	4.692861667	1725.560058	61	0.037548625	1796.0832	1.027235264	6	Rock	B	3	5	4	17.25560058	2	1
3552	17589786	0	0.04233609	23.200001	4.25	2.4100001	60.590499	5741	0	1413.319946	45	0	1.6551	0	1	Alluvium	D	NA	2	1	14.13319946	4	1
3553	22555054	1.678823495	0.00001	4.3	4.51	0.107	198	52111	0.051038264	1792	35	0	0.1161	0.842536423	1	Alluvium	A	4	6	6	17.92	6	5
3554	24843838	1.293090413	0.01777354	4.3	4.51	1.837	386.300994	64159	0.029078528	1710.130004	35	0	162.8586	0.75780406	4	Alluvium	A	4	6	6	17.10130004	6	5
3555	20348435	9.969778613	0.01021176	31.200001	7.4	0.85	20.7772	14405	0	1799.380004	38	0	78.5007	2.127369565	3	Alluvium	D	3	2	1	17.99380004	4	1
3556	22532814	0.023066216	0.01071622	5.9	5.36	1.8430001	15.296299	48282	0	1753.449951	51	0	4.5261	0	1	Alluvium	B	3	2	1	17.53449951	5	1
3557	20362607	0.07107438	0.11338897	23.5	5.89	2.576	16.510299	12893	0	1705.71997	50	0	2.178	0	1	Rock	D	3	4	2	17.0571997	4	2
3558	22514740	15.41615222	0.02924574	1.5	6.64	0.411	182.509994	42618	0	1783.880004	46	0	10.6425	2.630960771	2	Alluvium	B	NA	2	4	17.83880004	5	1
3559	22525693	0	0.06350993	37.299999	7.58	0.604	132.257003	39506	0	1811.579956	45	0	0.3501	0	1	Rock	C	3	5	2	18.11579956	2	2
3560	20342499	3.821285141	0.04921405	3.6	5.59	3.1300001	18.2282	7705	55.49698795	1763.079956	61	0.576897785	3.5856	1.673360107	1	Rock	B	3	5	2	17.63079956	2	2
3561	20350941	0.022171254	0.10096085	43.900002	4.08	2.8099999	147.343994	50340	0	1666.079956	50	0	2.3544	0.424736663	1	Rock	C	4	3	3	16.66079956	3	2
3562	22555296	0.513555629	0.03054794	4.3	4.51	0.073	182	50309	0.048569559	1805	35	0.050627187	0.3789	0.367269814	4	Alluvium	A	4	6	6	18.05	6	5
3563	22555436	1.291588477	0.03267605	4.3	4.51	0.142	148	45912	0.051031291	1814	35	0.02026408	0.0135	0.639016167	5	Alluvium	A	4	6	6	18.14	6	5
3564	20362605	0.458974359	0.1592056	23.5	5.89	1.498	16.7679	5779	0	1735.98999	50	0	0.702	1.424501425	1	Rock	D	3	4	2	17.3598999	4	2
3565	17594731	0.247754222	0.02093092	47	5.95	3.04	80.1856	2337	4.192118817	1421.140014	49	0	15.0282	1.131206665	3	Rock	D	3	4	3	14.21140014	4	2
3566	20325407	0.52421173	0.03216073	31.1	3.53	0.759	55.556301	92789	0	1425.609985	36	0	55.089	0.762402658	2	Rock	D	4	1	3	14.25609985	1	2
3567	22514396	2.56718925	0.14121466	47.700001	4.81	2.2639999	163.076995	53123	0	1698.170043	46	0	1.6074	2.48849073	1	Rock	D	NA	4	2	16.98170043	4	2
3568	17595375	0.002262078	0.11801786	47	5.95	2.3510001	232.108993	22270	0	1602.150024	49	0	5.5701	0	2	Rock	D	3	4	3	16.02150024	4	2
3569	22561236	0.402135231	0.02471428	17.1	5.63	0.49	17.8197	60470	1.016776817	1756.23999	34	0	1.7703	3.389256058	2	Rock	B	3	5	2	17.5623999	2	2
3570	20348887	0.035101186	0.07005761	46	4.24	6.7690001	101.755996	23393	0	1724.270019	75	0	12.897	0	1	Rock	D	3	4	2	17.24270019	4	2
3571	17574613	3.49121159	0.00469892	2.5	6.02	2.79	64.9477	27327	0.43441265	1755.530029	75	0.044936174	1577.0259	0.862382793	6	Alluvium	B	3	2	4	17.55530029	5	1
3572	22555996	2.36003661	0.01001424	4.3	4.51	0.702	17	40269	0.055440465	1823	35	0.027148447	3.0105	0.772740204	1	Alluvium	A	4	6	1	18.23	6	5
3573	22555294	0.211010453	0.08252873	4.3	4.51	0.174	293	69271	0	1697	35	0	12.915	0.077429346	2	Alluvium	A	4	6	6	16.97	6	5
3574	17595323	0.317595715	0.04342708	47	5.95	6.7199998	115.141998	1927	7.405937975	1495.260009	49	0.158651247	13.6107	0.293886428	2	Rock	D	3	4	3	14.95260009	4	2
3575	22545279	0.16999575	0.033125	46	4.24	0.768	18	50942	0	1768.48999	75	0	2.1177	0.944420834	1	Rock	D	3	4	2	17.6848999	4	2
3576	20333796	0.10707635	0.20936229	46	4.24	1.082	73.820297	52022	0	1540.73999	75	0	0.9666	0	1	Rock	D	3	4	3	15.4073999	4	2
3577	22560798	0.157918149	0.06638752	37.299999	7.58	1.2180001	25.5174	18349	0	1824.020019	45	0	4.0464	0	2	Rock	C	3	5	2	18.24020019	2	2
3578	20341781	2.449986748	0.00912328	17.1	5.63	1.825	64.995796	40227	20.86403393	1694.339965	34	0	16.9785	2.238124687	3	Rock	B	3	5	2	16.94339965	2	2
3579	22545359	1.654837505	0.01085809	6.1	6.18	2.3889999	18.3526	43767	16.5857303	1792.170043	78	0	2.4093	1.245174947	1	Alluvium	B	3	2	1	17.92170043	5	1
3580	22591623	17.25164011	0.01101711	6.1	6.18	1.052	67.110603	75526	16.54170572	1710.660034	78	0	1.9206	0.520670624	1	Alluvium	B	3	2	1	17.10660034	5	1
3581	20351031	0.011637133	0.02491848	16	5.92	2.8829999	19.207599	12202	0.396720444	1760.359985	43	0	3.4029	0	1	Rock	D	2	1	2	17.60359985	1	2
3582	20350699	0.06302794	0.03635046	16	5.92	1.518	20.9207	10842	0	1819.189941	43	0	1.3851	2.165908599	1	Rock	D	2	1	2	18.19189941	1	2
3583	17591180	0	NA	23.200001	4.25	NA	21.577299	NA	0.610454025	1433.790039	45	0	2.3589	0	0	Water	D	NA	1	5	14.33790039	1	4
3584	22555430	0.620239654	0.01179389	4.3	4.51	0.262	153.667007	46924	0.048333501	1812.329956	35	0.050381129	1.3977	0.365484808	4	Alluvium	A	4	6	6	18.12329956	6	5
3585	22591735	0.857191832	0.02289978	5.9	5.36	0.469	30.621999	50688	0.041424725	1792.359985	51	0.076415275	0.1881	0.476146263	4	Alluvium	B	3	2	4	17.92359985	5	1
3586	17590128	0	0.03981949	23.200001	4.25	0.277	33	6112	0	1486	45	0	0.2178	0	1	Rock	D	NA	4	3	14.86	1	2
3587	22554960	0.341534741	0.02567961	52.099998	3.2	0.206	284	64131	0.050614403	1767	73	0.05275866	128.0268	0.343678042	4	Alluvium	C	4	3	1	17.67	3	5
3588	20362463	2.000352113	NA	43.099998	6.07	NA	15.481699	NA	4.929577465	1563.510009	48	0	2.556	0	0	Alluvium	D	3	2	1	15.63510009	4	3
3589	20348547	0.153339719	0.0060815	3.6	5.59	0.319	21.721399	14936	0	1776.439941	61	0	0.8271	0.496096174	3	Alluvium	B	3	2	4	17.76439941	5	1
3590	948070359	1.677639925	0.00337167	2.5	6.02	1.652	60.071498	9268	1.787423016	1662.609985	75	0.024580598	3730.2138	0.576910632	6	Alluvium	B	3	2	4	16.62609985	5	1
3591	17563314	52.12655615	NA	NA	NA	NA	18.243999	NA	5.821648539	1599.079956	NA	0.256921184	27.4716	0.837228265	0	Water	NA	NA	1	5	15.99079956	1	4
3592	20331970	3.547747748	0.00001	16.5	3.43	0.168	14	6556	0	1720.130004	57	0	0.4995	0	1	Alluvium	D	3	2	1	17.20130004	4	1
3593	22561172	0.010814708	0.11169801	46	4.24	4.04	119.625999	55688	0	1704.890014	75	0	4.9932	0	1	Rock	D	3	4	2	17.04890014	4	2
3594	22556386	17.04606814	0.00663958	4.3	4.51	1.354	14.947099	25383	0	1837	35	0.675569387	4.2003	0.95231293	1	Rock	A	4	6	2	18.37	6	2
3595	17573723	1.703912508	0.00001	2.5	6.02	0.029	30.239999	4032	2.651169407	1637.319946	75	0.023144567	0.5571	0.589079715	6	Alluvium	B	3	2	4	16.37319946	5	1
3596	22555216	0.20443729	0.09688212	4.3	4.51	0.263	293	72687	0	1697	35	0	12.8592	0.077765335	2	Alluvium	A	4	6	6	16.97	6	5
3597	20342515	29.25916995	0.00031042	3.6	5.59	1.353	15.268699	2869	0.666328214	1696.70996	61	0	14.1822	1.128174754	1	Alluvium	B	3	2	4	16.9670996	5	1
3598	22555762	2.129638359	0.03705949	4.3	4.51	0.874	143.031997	43904	0	1800.619995	35	0	0.2808	0.523791351	2	Alluvium	A	4	6	6	18.00619995	6	5
3599	20348347	0.162721893	0.04135019	43.900002	4.08	6.3249998	51.9831	58506	0	1792.160034	50	0	10.0386	0.69730839	1	Rock	C	4	3	2	17.92160034	3	2
3600	20342653	3.102911265	0.00152941	3.6	5.59	0.17	14	99	8.844185911	1611	61	0.044115644	1434.0879	0.794930353	5	Alluvium	B	3	2	4	16.11	5	1
3601	948070450	16.09458171	0.01711072	33.5	5.68	0.578	72.774101	27622	0.183297896	1785.260009	52	0	12.2751	3.014232063	2	Alluvium	D	3	2	1	17.85260009	4	1
3602	22563292	32.8156682	0.00590243	4.3	4.51	0.205	45.2453	19736	0	1856.420043	35	0	2.1483	6.51678071	1	Alluvium	A	4	6	6	18.56420043	6	5
3603	17574651	0.292129005	0.02710437	43.700001	7.59	3.8610001	88.940299	26597	0.92294929	1739.829956	42	0	8.6787	0.806572413	1	Alluvium	B	3	5	1	17.39829956	5	1
3604	20364909	0.033854167	0.08997287	33.099998	6.54	1.8430001	240.391006	33011	0	1828.199951	38	0	2.0736	0	1	Rock	D	3	4	2	18.28199951	4	2
3605	20351039	0.005823187	0.03364705	16	5.92	2.72	18.951599	11676	0	1763.079956	43	0	3.4002	0.294100347	1	Rock	D	2	1	2	17.63079956	1	2
3606	20351619	1.220421613	0.00603043	9.1	5.13	1.577	14.2122	6	0.777477869	1709.439941	74	0	345.7719	0.413567441	4	Water	D	4	1	5	17.09439941	1	4
3607	20333610	0.051029234	0.02982716	46	4.24	0.405	37.793701	36069	0	1730.270019	75	0	5.2029	0	2	Rock	D	3	4	2	17.30270019	4	2
3608	20366459	78.5764526	NA	1.5	6.64	NA	15.444999	NA	0	1773.770019	46	0	0.5886	0	0	Water	B	NA	1	5	17.73770019	1	4
3609	20350901	0.284193032	0.01413127	9.1	5.13	0.259	17	3387	0.015374647	1720.439941	74	0	0.0495	0.349793561	3	Rock	D	4	1	2	17.20439941	1	2
3610	17563668	2.785929648	0.05826001	20.799999	7.01	2.046	50.255298	28252	25.92964824	1717.20996	35	0	0.8955	1.116694584	1	Alluvium	D	3	2	1	17.1720996	4	1
3611	20325437	0.350819672	0.0708021	43.900002	4.08	1.7079999	77.747497	73044	0	1557.589965	50	0	1.098	1.821493625	1	Rock	C	4	3	3	15.57589965	3	2
3612	20357194	3.165008777	0.04962546	1.5	6.64	1.869	18.3353	8745	30.31012288	1806.390014	46	1.65687554	1.5381	5.201222287	1	Rock	B	NA	5	2	18.06390014	2	2
3613	20350677	32.48110186	0.03339173	31.200001	7.4	1.427	16.1326	5794	0	1765.939941	38	0	1.4049	8.541533205	1	Alluvium	D	3	2	1	17.65939941	4	1
3614	17589920	0	NA	23.200001	4.25	NA	36.5732	NA	0	1452.910034	45	0	5.436	0	0	Water	D	NA	1	5	14.52910034	1	4
3615	20332972	12.63202053	0.06213104	43.900002	4.08	1.572	36.006401	36385	0	1697.510009	50	0	9.1179	2.522510666	2	Rock	C	4	3	2	16.97510009	3	2
3616	20334646	1.661506595	0.02458333	16.5	3.43	0.144	15.516099	14957	0	1758.060058	57	0	33.0228	0.423949514	3	Rock	D	3	4	2	17.58060058	4	2
3617	20332114	27.20711263	0.00394736	9.1	5.13	0.038	14	1580	0	1747	74	0.118442202	33.1776	1.687885802	3	Alluvium	D	4	1	1	17.47	1	1
3618	17575823	2.441549169	0.01022574	2.5	6.02	1.6390001	86.935997	41480	0.237547695	1688.310058	75	0.00209762	593.6913	0.966832426	5	Rock	B	3	5	4	16.88310058	2	2
3619	22560570	0.047883918	0.03709821	37.299999	7.58	0.224	83	24455	0	1803	45	0	3.7215	0	2	Rock	C	3	5	2	18.03	2	2
3620	22547563	0	0.10232845	21.4	6.84	1.2970001	41.243598	47968	0	1758.170043	26	0	0.5652	0	1	Rock	C	3	5	2	17.58170043	2	2
3621	20333174	0.412043931	0.08371158	43.900002	4.08	5.0760002	88.287803	41574	0	1610.849975	50	0	9.6696	0.413667577	1	Rock	C	4	3	3	16.10849975	3	2
3622	17564122	18.12895346	0.01099018	2.5	6.02	1.1210001	21.4328	17784	0.034635507	1704.069946	75	0	49.3713	3.017947674	3	Rock	B	3	5	2	17.04069946	2	2
3623	20365163	1.62109375	0.12956483	33.099998	6.54	2.2750001	69.053199	269	0	1801.760009	38	0	1.8432	2.170138889	1	Rock	D	3	4	2	18.01760009	4	2
3624	17591330	0.034584253	NA	23.200001	4.25	NA	48.682701	NA	0	1482.310058	45	0	0.4113	0	0	Water	D	NA	1	5	14.82310058	1	4
3625	20348503	0.126597667	0.0131884	3.6	5.59	0.276	23.124	16462	0	1775.050048	61	0	108.0873	0.490344379	3	Rock	B	3	5	4	17.75050048	2	2
3626	22591643	0.139090241	0.04765794	5.9	5.36	4.9699998	26.509599	49076	0	1787.97998	51	0.090805525	1.3653	0.817079292	3	Alluvium	B	3	2	4	17.8797998	5	1
3627	17564152	16.31533217	0.01583857	43.799999	4.3	0.954	24.477399	21168	0	1719.22998	69	0	6.7329	2.22786615	2	Rock	D	3	4	2	17.1922998	4	2
3628	22560422	0.97060207	0.03975	6.1	6.18	3.72	63.706501	70530	0.49388523	1709.22998	78	0	3.8268	0.261314937	1	Alluvium	B	3	2	1	17.0922998	5	1
3629	20332028	66.57593458	NA	NA	NA	NA	12.9554	NA	0	1690.089965	NA	0	3.852	1.298026999	0	Water	NA	NA	1	5	16.90089965	1	4
3630	17590156	0	0.16109559	23.200001	4.25	2.2909999	153.402999	1320	0	1468.430053	45	0	1.4661	0	1	Rock	D	NA	4	3	14.68430053	1	2
3631	17590116	0	0.1415137	23.200001	4.25	1.678	73.721	814	0	1436.349975	45	0	0.729	0	1	Water	D	NA	1	5	14.36349975	1	4
3632	20334620	0.409225365	0.01625	43.900002	4.08	0.184	61	41275	0	1667	50	0	9.7362	0.410837904	1	Rock	C	4	3	2	16.67	3	2
3633	20334426	0.15067348	0.03080045	43.900002	4.08	3.523	68.661796	31820	0	1668	50	0	105.5043	0.48339262	4	Rock	C	4	3	2	16.68	3	2
3634	17587666	0.322639313	0.00040387	0	0	2.4760001	95.4691	15705	2.856588583	1622.449951	100	0.041058325	36.8631	0.484989573	3	Water	NA	NA	1	5	16.22449951	1	4
3635	22548395	0.053531599	0.06641556	43.900002	4.08	1.5930001	18.7639	11647	1.338289963	1774.439941	50	0	3.6315	0.275368305	2	Rock	C	4	3	2	17.74439941	3	2
3636	20341459	1.262895175	0.14629009	6.1	6.18	0.717	40.487499	19007	40.76539101	1766.930053	78	0.153750024	0.5409	0	1	Rock	B	3	5	2	17.66930053	2	2
3637	17590132	0.084221748	0.03883419	23.200001	4.25	1.158	34.202899	1615	0	1497.780029	45	0	0.8442	0	2	Rock	D	NA	4	3	14.97780029	1	2
3638	20350817	0.080863887	0.12827269	43.900002	4.08	2.6110001	113.852996	32420	0	1713.189941	50	0	3.5838	0.279033428	1	Rock	C	4	3	2	17.13189941	3	2
